dataset,N,N_indexed,roles,users,shared_fraction,private_fraction,revocation_mix,target_pattern,seed,effective_view_class_count,overlay_size_bytes,memory_ratio_vs_shared,query_latency_ms,drift10,operational_leakage,revocation_throughput
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.05,balanced,cluster,2,1000,284983296,1.0,8.1548,0.0114,0.0,48454.018
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.05,balanced,bridge,0,1000,325593415,1.0,8.1548,0.013452,0.0,48979.25
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.05,balanced,bridge,1,1000,325593415,1.0,8.1548,0.013452,0.0,47283.231
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.05,balanced,bridge,2,1000,325593415,1.0,8.1548,0.013452,0.0,48454.018
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-role-heavy,random,0,1000,252922675,1.0,8.1992,0.00978,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-role-heavy,random,1,1000,252922675,1.0,8.1992,0.00978,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-role-heavy,random,2,1000,252922675,1.0,8.1992,0.00978,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-role-heavy,hub,0,1000,314906542,1.0,8.1992,0.012912,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-role-heavy,hub,1,1000,314906542,1.0,8.1992,0.012912,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-role-heavy,hub,2,1000,314906542,1.0,8.1992,0.012912,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-role-heavy,cluster,0,1000,284983296,1.0,8.1992,0.0114,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-role-heavy,cluster,1,1000,284983296,1.0,8.1992,0.0114,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-role-heavy,cluster,2,1000,284983296,1.0,8.1992,0.0114,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-role-heavy,bridge,0,1000,325593415,1.0,8.1992,0.013452,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-role-heavy,bridge,1,1000,325593415,1.0,8.1992,0.013452,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-role-heavy,bridge,2,1000,325593415,1.0,8.1992,0.013452,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-user-heavy,random,0,1000,252922675,1.0,8.1992,0.00978,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-user-heavy,random,1,1000,252922675,1.0,8.1992,0.00978,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-user-heavy,random,2,1000,252922675,1.0,8.1992,0.00978,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-user-heavy,hub,0,1000,314906542,1.0,8.1992,0.012912,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-user-heavy,hub,1,1000,314906542,1.0,8.1992,0.012912,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-user-heavy,hub,2,1000,314906542,1.0,8.1992,0.012912,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-user-heavy,cluster,0,1000,284983296,1.0,8.1992,0.0114,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-user-heavy,cluster,1,1000,284983296,1.0,8.1992,0.0114,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-user-heavy,cluster,2,1000,284983296,1.0,8.1992,0.0114,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-user-heavy,bridge,0,1000,325593415,1.0,8.1992,0.013452,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-user-heavy,bridge,1,1000,325593415,1.0,8.1992,0.013452,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,per-user-heavy,bridge,2,1000,325593415,1.0,8.1992,0.013452,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,balanced,random,0,1000,252922675,1.0,8.1992,0.00978,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,balanced,random,1,1000,252922675,1.0,8.1992,0.00978,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,balanced,random,2,1000,252922675,1.0,8.1992,0.00978,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,balanced,hub,0,1000,314906542,1.0,8.1992,0.012912,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,balanced,hub,1,1000,314906542,1.0,8.1992,0.012912,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,balanced,hub,2,1000,314906542,1.0,8.1992,0.012912,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,balanced,cluster,0,1000,284983296,1.0,8.1992,0.0114,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,balanced,cluster,1,1000,284983296,1.0,8.1992,0.0114,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,balanced,cluster,2,1000,284983296,1.0,8.1992,0.0114,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,balanced,bridge,0,1000,325593415,1.0,8.1992,0.013452,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,balanced,bridge,1,1000,325593415,1.0,8.1992,0.013452,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.2,balanced,bridge,2,1000,325593415,1.0,8.1992,0.013452,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-role-heavy,random,0,1000,252922675,1.0,8.288,0.00978,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-role-heavy,random,1,1000,252922675,1.0,8.288,0.00978,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-role-heavy,random,2,1000,252922675,1.0,8.288,0.00978,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-role-heavy,hub,0,1000,314906542,1.0,8.288,0.012912,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-role-heavy,hub,1,1000,314906542,1.0,8.288,0.012912,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-role-heavy,hub,2,1000,314906542,1.0,8.288,0.012912,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-role-heavy,cluster,0,1000,284983296,1.0,8.288,0.0114,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-role-heavy,cluster,1,1000,284983296,1.0,8.288,0.0114,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-role-heavy,cluster,2,1000,284983296,1.0,8.288,0.0114,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-role-heavy,bridge,0,1000,325593415,1.0,8.288,0.013452,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-role-heavy,bridge,1,1000,325593415,1.0,8.288,0.013452,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-role-heavy,bridge,2,1000,325593415,1.0,8.288,0.013452,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-user-heavy,random,0,1000,252922675,1.0,8.288,0.00978,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-user-heavy,random,1,1000,252922675,1.0,8.288,0.00978,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-user-heavy,random,2,1000,252922675,1.0,8.288,0.00978,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-user-heavy,hub,0,1000,314906542,1.0,8.288,0.012912,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-user-heavy,hub,1,1000,314906542,1.0,8.288,0.012912,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-user-heavy,hub,2,1000,314906542,1.0,8.288,0.012912,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-user-heavy,cluster,0,1000,284983296,1.0,8.288,0.0114,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-user-heavy,cluster,1,1000,284983296,1.0,8.288,0.0114,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-user-heavy,cluster,2,1000,284983296,1.0,8.288,0.0114,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-user-heavy,bridge,0,1000,325593415,1.0,8.288,0.013452,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-user-heavy,bridge,1,1000,325593415,1.0,8.288,0.013452,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,per-user-heavy,bridge,2,1000,325593415,1.0,8.288,0.013452,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,balanced,random,0,1000,252922675,1.0,8.288,0.00978,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,balanced,random,1,1000,252922675,1.0,8.288,0.00978,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,balanced,random,2,1000,252922675,1.0,8.288,0.00978,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,balanced,hub,0,1000,314906542,1.0,8.288,0.012912,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,balanced,hub,1,1000,314906542,1.0,8.288,0.012912,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,balanced,hub,2,1000,314906542,1.0,8.288,0.012912,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,balanced,cluster,0,1000,284983296,1.0,8.288,0.0114,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,balanced,cluster,1,1000,284983296,1.0,8.288,0.0114,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,balanced,cluster,2,1000,284983296,1.0,8.288,0.0114,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,balanced,bridge,0,1000,325593415,1.0,8.288,0.013452,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,balanced,bridge,1,1000,325593415,1.0,8.288,0.013452,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.2,0.5,balanced,bridge,2,1000,325593415,1.0,8.288,0.013452,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-role-heavy,random,0,1000,365134848,1.0,8.1548,0.00978,0.0,48979.25
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-role-heavy,random,1,1000,365134848,1.0,8.1548,0.00978,0.0,47283.231
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-role-heavy,random,2,1000,365134848,1.0,8.1548,0.00978,0.0,48454.018
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-role-heavy,hub,0,1000,520094515,1.0,8.1548,0.012912,0.0,48979.25
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-role-heavy,hub,1,1000,520094515,1.0,8.1548,0.012912,0.0,47283.231
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-role-heavy,hub,2,1000,520094515,1.0,8.1548,0.012912,0.0,48454.018
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-role-heavy,cluster,0,1000,445286400,1.0,8.1548,0.0114,0.0,48979.25
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-role-heavy,cluster,1,1000,445286400,1.0,8.1548,0.0114,0.0,47283.231
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-role-heavy,cluster,2,1000,445286400,1.0,8.1548,0.0114,0.0,48454.018
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-role-heavy,bridge,0,1000,546811699,1.0,8.1548,0.013452,0.0,48979.25
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-role-heavy,bridge,1,1000,546811699,1.0,8.1548,0.013452,0.0,47283.231
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-role-heavy,bridge,2,1000,546811699,1.0,8.1548,0.013452,0.0,48454.018
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-user-heavy,random,0,1000,365134848,1.0,8.1548,0.00978,0.0,48979.25
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-user-heavy,random,1,1000,365134848,1.0,8.1548,0.00978,0.0,47283.231
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-user-heavy,random,2,1000,365134848,1.0,8.1548,0.00978,0.0,48454.018
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-user-heavy,hub,0,1000,520094515,1.0,8.1548,0.012912,0.0,48979.25
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-user-heavy,hub,1,1000,520094515,1.0,8.1548,0.012912,0.0,47283.231
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-user-heavy,hub,2,1000,520094515,1.0,8.1548,0.012912,0.0,48454.018
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-user-heavy,cluster,0,1000,445286400,1.0,8.1548,0.0114,0.0,48979.25
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-user-heavy,cluster,1,1000,445286400,1.0,8.1548,0.0114,0.0,47283.231
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-user-heavy,cluster,2,1000,445286400,1.0,8.1548,0.0114,0.0,48454.018
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-user-heavy,bridge,0,1000,546811699,1.0,8.1548,0.013452,0.0,48979.25
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-user-heavy,bridge,1,1000,546811699,1.0,8.1548,0.013452,0.0,47283.231
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,per-user-heavy,bridge,2,1000,546811699,1.0,8.1548,0.013452,0.0,48454.018
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,balanced,random,0,1000,365134848,1.0,8.1548,0.00978,0.0,48979.25
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,balanced,random,1,1000,365134848,1.0,8.1548,0.00978,0.0,47283.231
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,balanced,random,2,1000,365134848,1.0,8.1548,0.00978,0.0,48454.018
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,balanced,hub,0,1000,520094515,1.0,8.1548,0.012912,0.0,48979.25
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,balanced,hub,1,1000,520094515,1.0,8.1548,0.012912,0.0,47283.231
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,balanced,hub,2,1000,520094515,1.0,8.1548,0.012912,0.0,48454.018
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,balanced,cluster,0,1000,445286400,1.0,8.1548,0.0114,0.0,48979.25
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,balanced,cluster,1,1000,445286400,1.0,8.1548,0.0114,0.0,47283.231
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,balanced,cluster,2,1000,445286400,1.0,8.1548,0.0114,0.0,48454.018
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,balanced,bridge,0,1000,546811699,1.0,8.1548,0.013452,0.0,48979.25
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,balanced,bridge,1,1000,546811699,1.0,8.1548,0.013452,0.0,47283.231
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.05,balanced,bridge,2,1000,546811699,1.0,8.1548,0.013452,0.0,48454.018
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-role-heavy,random,0,1000,365134848,1.0,8.1992,0.00978,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-role-heavy,random,1,1000,365134848,1.0,8.1992,0.00978,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-role-heavy,random,2,1000,365134848,1.0,8.1992,0.00978,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-role-heavy,hub,0,1000,520094515,1.0,8.1992,0.012912,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-role-heavy,hub,1,1000,520094515,1.0,8.1992,0.012912,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-role-heavy,hub,2,1000,520094515,1.0,8.1992,0.012912,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-role-heavy,cluster,0,1000,445286400,1.0,8.1992,0.0114,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-role-heavy,cluster,1,1000,445286400,1.0,8.1992,0.0114,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-role-heavy,cluster,2,1000,445286400,1.0,8.1992,0.0114,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-role-heavy,bridge,0,1000,546811699,1.0,8.1992,0.013452,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-role-heavy,bridge,1,1000,546811699,1.0,8.1992,0.013452,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-role-heavy,bridge,2,1000,546811699,1.0,8.1992,0.013452,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-user-heavy,random,0,1000,365134848,1.0,8.1992,0.00978,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-user-heavy,random,1,1000,365134848,1.0,8.1992,0.00978,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-user-heavy,random,2,1000,365134848,1.0,8.1992,0.00978,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-user-heavy,hub,0,1000,520094515,1.0,8.1992,0.012912,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-user-heavy,hub,1,1000,520094515,1.0,8.1992,0.012912,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-user-heavy,hub,2,1000,520094515,1.0,8.1992,0.012912,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-user-heavy,cluster,0,1000,445286400,1.0,8.1992,0.0114,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-user-heavy,cluster,1,1000,445286400,1.0,8.1992,0.0114,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-user-heavy,cluster,2,1000,445286400,1.0,8.1992,0.0114,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-user-heavy,bridge,0,1000,546811699,1.0,8.1992,0.013452,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-user-heavy,bridge,1,1000,546811699,1.0,8.1992,0.013452,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,per-user-heavy,bridge,2,1000,546811699,1.0,8.1992,0.013452,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,balanced,random,0,1000,365134848,1.0,8.1992,0.00978,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,balanced,random,1,1000,365134848,1.0,8.1992,0.00978,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,balanced,random,2,1000,365134848,1.0,8.1992,0.00978,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,balanced,hub,0,1000,520094515,1.0,8.1992,0.012912,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,balanced,hub,1,1000,520094515,1.0,8.1992,0.012912,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,balanced,hub,2,1000,520094515,1.0,8.1992,0.012912,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,balanced,cluster,0,1000,445286400,1.0,8.1992,0.0114,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,balanced,cluster,1,1000,445286400,1.0,8.1992,0.0114,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,balanced,cluster,2,1000,445286400,1.0,8.1992,0.0114,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,balanced,bridge,0,1000,546811699,1.0,8.1992,0.013452,0.0,49451.691
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,balanced,bridge,1,1000,546811699,1.0,8.1992,0.013452,0.0,46648.778
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.2,balanced,bridge,2,1000,546811699,1.0,8.1992,0.013452,0.0,47385.896
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-role-heavy,random,0,1000,365134848,1.0,8.288,0.00978,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-role-heavy,random,1,1000,365134848,1.0,8.288,0.00978,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-role-heavy,random,2,1000,365134848,1.0,8.288,0.00978,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-role-heavy,hub,0,1000,520094515,1.0,8.288,0.012912,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-role-heavy,hub,1,1000,520094515,1.0,8.288,0.012912,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-role-heavy,hub,2,1000,520094515,1.0,8.288,0.012912,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-role-heavy,cluster,0,1000,445286400,1.0,8.288,0.0114,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-role-heavy,cluster,1,1000,445286400,1.0,8.288,0.0114,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-role-heavy,cluster,2,1000,445286400,1.0,8.288,0.0114,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-role-heavy,bridge,0,1000,546811699,1.0,8.288,0.013452,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-role-heavy,bridge,1,1000,546811699,1.0,8.288,0.013452,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-role-heavy,bridge,2,1000,546811699,1.0,8.288,0.013452,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-user-heavy,random,0,1000,365134848,1.0,8.288,0.00978,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-user-heavy,random,1,1000,365134848,1.0,8.288,0.00978,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-user-heavy,random,2,1000,365134848,1.0,8.288,0.00978,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-user-heavy,hub,0,1000,520094515,1.0,8.288,0.012912,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-user-heavy,hub,1,1000,520094515,1.0,8.288,0.012912,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-user-heavy,hub,2,1000,520094515,1.0,8.288,0.012912,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-user-heavy,cluster,0,1000,445286400,1.0,8.288,0.0114,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-user-heavy,cluster,1,1000,445286400,1.0,8.288,0.0114,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-user-heavy,cluster,2,1000,445286400,1.0,8.288,0.0114,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-user-heavy,bridge,0,1000,546811699,1.0,8.288,0.013452,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-user-heavy,bridge,1,1000,546811699,1.0,8.288,0.013452,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,per-user-heavy,bridge,2,1000,546811699,1.0,8.288,0.013452,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,balanced,random,0,1000,365134848,1.0,8.288,0.00978,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,balanced,random,1,1000,365134848,1.0,8.288,0.00978,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,balanced,random,2,1000,365134848,1.0,8.288,0.00978,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,balanced,hub,0,1000,520094515,1.0,8.288,0.012912,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,balanced,hub,1,1000,520094515,1.0,8.288,0.012912,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,balanced,hub,2,1000,520094515,1.0,8.288,0.012912,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,balanced,cluster,0,1000,445286400,1.0,8.288,0.0114,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,balanced,cluster,1,1000,445286400,1.0,8.288,0.0114,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,balanced,cluster,2,1000,445286400,1.0,8.288,0.0114,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,balanced,bridge,0,1000,546811699,1.0,8.288,0.013452,0.0,44657.421
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,balanced,bridge,1,1000,546811699,1.0,8.288,0.013452,0.0,44492.777
LegalBench-RAG,1200000,1200000,1000,1000,0.5,0.5,balanced,bridge,2,1000,546811699,1.0,8.288,0.013452,0.0,43419.317
LegalBench-RAG,1200000,1200000,1000,1000,0.8,0.05,per-role-heavy,random,0,1000,477347020,1.0,8.1548,0.00978,0.0,48979.25
LegalBench-RAG,1200000,1200000,1000,1000,0.8,0.05,per-role-heavy,random,1,1000,477347020,1.0,8.1548,0.00978,0.0,47283.231
LegalBench-RAG,1200000,1200000,1000,1000,0.8,0.05,per-role-heavy,random,2,1000,477347020,1.0,8.1548,0.00978,0.0,48454.018
