dataset,N,N_indexed,exception_rate,users,roles,predicate_implementation,seed,predicate_lookup_latency_ns,query_latency_overhead_pct,memory_ratio_vs_shared,effective_view_class_count,overlay_count,drift10,operational_leakage,revocation_throughput
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,short_sorted_vector,2,52.148168,0.484966,1.0,98,100,0.005274,0.0,42031.749
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,short_sorted_vector,3,46.360684,0.519156,1.0,99,100,0.007214,0.0,43145.769
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,short_sorted_vector,4,45.120721,0.4329,1.0,97,100,0.006775,0.0,41257.403
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,hash_set,0,41.978234,0.277119,1.0,99,100,0.008211,0.0,39714.571
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,hash_set,1,41.958403,0.418882,1.0,99,100,0.009958,0.0,42374.926
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,hash_set,2,39.19863,0.569166,1.0,94,100,0.003888,0.0,39350.981
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,hash_set,3,39.714654,0.444247,1.0,104,100,0.005012,0.0,43514.581
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,hash_set,4,39.935031,0.373613,1.0,97,100,0.008617,0.0,41821.272
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,roaring_bitmap,0,32.822916,0.556117,1.0,98,100,0.003257,0.0,41310.469
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,roaring_bitmap,1,32.90856,0.720868,1.0,106,100,0.004111,0.0,41621.468
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,roaring_bitmap,2,35.594702,0.272506,1.0,99,100,0.003265,0.0,39873.614
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,roaring_bitmap,3,39.498202,0.441379,1.0,100,100,0.006242,0.0,39798.231
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,roaring_bitmap,4,33.307819,0.365956,1.0,103,100,0.005929,0.0,43950.013
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,role_bitset,0,26.676262,0.428636,1.0,97,100,0.00808,0.0,36486.7
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,role_bitset,1,31.156707,0.476275,1.0,95,100,0.006344,0.0,39833.641
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,role_bitset,2,28.7808,0.025593,1.0,96,100,0.00581,0.0,39799.549
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,role_bitset,3,28.324125,0.375812,1.0,99,100,0.003875,0.0,40458.25
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,role_bitset,4,34.717092,0.098729,1.0,99,100,0.007278,0.0,41585.16
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,effective_view_id,0,26.901121,0.37198,1.0,100,100,0.008125,0.0,39596.883
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,effective_view_id,1,20.0,0.151475,1.0,101,100,0.007121,0.0,41314.35
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,effective_view_id,2,24.576445,0.233631,1.0,99,100,0.007014,0.0,40495.472
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,effective_view_id,3,26.256218,0.232789,1.0,102,100,0.006165,0.0,40816.854
MS-MARCO-RBAC,8000000,8000000,0.0,1000,100,effective_view_id,4,21.906224,0.111746,1.0,106,100,0.00657,0.0,39274.688
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,short_sorted_vector,0,51.558967,0.337414,1.0,492,500,0.00667,0.0,38071.533
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,short_sorted_vector,1,51.531763,0.46926,1.0,490,500,0.006167,0.0,44207.899
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,short_sorted_vector,2,51.436648,0.580064,1.0,487,500,0.004559,0.0,43192.768
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,short_sorted_vector,3,41.589308,0.499596,1.0,470,500,0.003966,0.0,40875.194
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,short_sorted_vector,4,51.580645,0.265911,1.0,467,500,0.006758,0.0,38906.046
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,hash_set,0,39.27488,0.432743,1.0,483,500,0.007687,0.0,39423.216
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,hash_set,1,37.16231,0.237178,1.0,501,500,0.003957,0.0,41081.247
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,hash_set,2,43.445019,0.093566,1.0,518,500,0.007492,0.0,41038.031
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,hash_set,3,42.880906,0.602363,1.0,511,500,0.004622,0.0,41650.594
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,hash_set,4,44.099148,0.263551,1.0,535,500,0.008275,0.0,38294.047
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,roaring_bitmap,0,39.814391,0.415418,1.0,494,500,0.008522,0.0,42638.003
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,roaring_bitmap,1,37.811007,0.146578,1.0,491,500,0.006022,0.0,44299.362
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,roaring_bitmap,2,38.824253,0.684583,1.0,511,500,0.006671,0.0,40979.128
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,roaring_bitmap,3,34.797399,0.08215,1.0,496,500,0.00595,0.0,42228.875
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,roaring_bitmap,4,32.717053,0.54187,1.0,471,500,0.005146,0.0,41761.817
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,role_bitset,0,28.874133,0.800287,1.0,516,500,0.007426,0.0,41044.824
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,role_bitset,1,24.606328,0.253843,1.0,500,500,0.005921,0.0,40332.699
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,role_bitset,2,26.810657,0.575581,1.0,486,500,0.006215,0.0,42879.078
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,role_bitset,3,31.707064,0.516897,1.0,491,500,0.00673,0.0,41704.347
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,role_bitset,4,27.80964,0.889189,1.0,478,500,0.005906,0.0,38604.532
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,effective_view_id,0,29.953854,0.466253,1.0,493,500,0.005627,0.0,41955.23
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,effective_view_id,1,22.864861,0.524057,1.0,507,500,0.006574,0.0,40683.438
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,effective_view_id,2,25.90589,0.549251,1.0,507,500,0.006796,0.0,39313.175
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,effective_view_id,3,20.191755,0.728442,1.0,532,500,0.005239,0.0,41286.954
MS-MARCO-RBAC,8000000,8000000,0.0,1000,500,effective_view_id,4,24.76461,0.473591,1.0,497,500,0.006668,0.0,41189.194
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,short_sorted_vector,0,42.919928,0.605823,1.0,10,10,0.006013,0.0,40621.133
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,short_sorted_vector,1,47.64723,0.158425,1.0,10,10,0.00452,0.0,41735.001
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,short_sorted_vector,2,52.961338,0.327378,1.0,10,10,0.006294,0.0,40435.145
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,short_sorted_vector,3,53.447615,0.316189,1.0,9,10,0.006296,0.0,40212.363
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,short_sorted_vector,4,45.307929,0.313818,1.0,9,10,0.005732,0.0,38493.785
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,hash_set,0,41.245989,0.195793,1.0,10,10,0.005507,0.0,42388.144
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,hash_set,1,41.216934,0.448453,1.0,10,10,0.004449,0.0,40281.321
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,hash_set,2,39.557777,0.363286,1.0,10,10,0.007153,0.0,44257.116
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,hash_set,3,42.094151,0.0,1.0,9,10,0.006843,0.0,38632.109
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,hash_set,4,36.018006,0.431557,1.0,9,10,0.006668,0.0,41980.782
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,roaring_bitmap,0,37.785309,0.357406,1.0,10,10,0.006714,0.0,39894.063
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,roaring_bitmap,1,34.786562,0.173977,1.0,10,10,0.006336,0.0,39375.89
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,roaring_bitmap,2,39.605981,0.449841,1.0,10,10,0.008767,0.0,41263.498
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,roaring_bitmap,3,36.845754,0.606042,1.0,9,10,0.006209,0.0,41644.417
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,roaring_bitmap,4,35.828233,0.186932,1.0,10,10,0.003555,0.0,41544.603
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,role_bitset,0,26.288226,0.449109,1.0,9,10,0.005448,0.0,42110.922
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,role_bitset,1,34.192837,0.396415,1.0,10,10,0.006098,0.0,41425.957
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,role_bitset,2,29.619712,0.492664,1.0,10,10,0.004207,0.0,40450.193
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,role_bitset,3,32.032159,0.485906,1.0,10,10,0.007232,0.0,39132.591
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,role_bitset,4,31.405504,0.464255,1.0,9,10,0.004179,0.0,42393.084
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,effective_view_id,0,27.762677,0.488306,1.0,9,10,0.00754,0.0,40190.881
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,effective_view_id,1,29.083653,0.498376,1.0,9,10,0.005414,0.0,39650.249
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,effective_view_id,2,26.115567,0.256175,1.0,9,10,0.004866,0.0,39805.774
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,effective_view_id,3,25.113735,0.400794,1.0,10,10,0.006572,0.0,39852.525
MS-MARCO-RBAC,8000000,8000000,0.0,10000,10,effective_view_id,4,27.455568,0.147596,1.0,10,10,0.009477,0.0,40803.613
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,short_sorted_vector,0,51.093366,0.464106,1.0,51,50,0.00742,0.0,43875.355
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,short_sorted_vector,1,57.530607,0.621721,1.0,50,50,0.007424,0.0,41022.97
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,short_sorted_vector,2,52.557409,0.567433,1.0,50,50,0.005872,0.0,36146.937
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,short_sorted_vector,3,46.218803,0.183522,1.0,51,50,0.006122,0.0,39664.069
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,short_sorted_vector,4,49.759384,0.171392,1.0,48,50,0.005586,0.0,42419.855
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,hash_set,0,39.766346,0.847175,1.0,51,50,0.006591,0.0,40327.576
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,hash_set,1,41.741681,0.760744,1.0,50,50,0.007082,0.0,40067.981
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,hash_set,2,40.39594,0.356279,1.0,49,50,0.003898,0.0,41714.978
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,hash_set,3,45.340003,0.370256,1.0,50,50,0.007595,0.0,41060.738
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,hash_set,4,46.030756,0.366437,1.0,51,50,0.008766,0.0,43545.894
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,roaring_bitmap,0,35.411137,0.365144,1.0,51,50,0.007865,0.0,41809.296
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,roaring_bitmap,1,37.596471,0.209599,1.0,47,50,0.007237,0.0,40518.275
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,roaring_bitmap,2,38.423197,0.764749,1.0,51,50,0.008984,0.0,42690.948
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,roaring_bitmap,3,32.33712,0.405562,1.0,49,50,0.005594,0.0,39920.158
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,roaring_bitmap,4,35.608017,0.763245,1.0,50,50,0.005414,0.0,41222.004
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,role_bitset,0,30.738624,0.426146,1.0,47,50,0.004664,0.0,41445.408
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,role_bitset,1,34.623184,0.150724,1.0,50,50,0.00785,0.0,39335.504
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,role_bitset,2,25.457911,0.482886,1.0,49,50,0.004583,0.0,38956.008
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,role_bitset,3,31.380143,0.124155,1.0,50,50,0.003762,0.0,41495.184
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,role_bitset,4,31.489874,0.603596,1.0,51,50,0.002451,0.0,37539.242
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,effective_view_id,0,25.254246,0.361565,1.0,51,50,0.006016,0.0,38503.314
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,effective_view_id,1,33.503718,0.589668,1.0,50,50,0.005622,0.0,43591.18
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,effective_view_id,2,24.709722,0.958503,1.0,49,50,0.006692,0.0,42577.032
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,effective_view_id,3,27.16531,0.402596,1.0,51,50,0.004132,0.0,41094.631
MS-MARCO-RBAC,8000000,8000000,0.0,10000,50,effective_view_id,4,26.073395,0.431879,1.0,49,50,0.005923,0.0,40825.702
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,short_sorted_vector,0,47.822531,0.3202,1.0,99,100,0.005845,0.0,43078.786
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,short_sorted_vector,1,47.805825,0.679675,1.0,96,100,0.006404,0.0,43231.592
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,short_sorted_vector,2,47.359939,0.174263,1.0,95,100,0.005612,0.0,42328.084
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,short_sorted_vector,3,48.459584,0.492052,1.0,101,100,0.00689,0.0,41284.233
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,short_sorted_vector,4,43.657957,0.441268,1.0,97,100,0.005729,0.0,37771.579
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,hash_set,0,40.686084,0.250322,1.0,100,100,0.00609,0.0,42052.117
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,hash_set,1,39.522344,0.341975,1.0,102,100,0.00763,0.0,40367.624
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,hash_set,2,40.107261,0.420081,1.0,98,100,0.007119,0.0,42200.108
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,hash_set,3,37.088998,0.018356,1.0,101,100,0.00837,0.0,40138.884
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,hash_set,4,38.123276,0.811052,1.0,103,100,0.006068,0.0,37167.813
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,roaring_bitmap,0,36.739678,0.183166,1.0,92,100,0.006752,0.0,41813.633
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,roaring_bitmap,1,37.371305,0.37082,1.0,99,100,0.004603,0.0,39806.729
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,roaring_bitmap,2,35.667095,0.551061,1.0,96,100,0.00588,0.0,42498.821
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,roaring_bitmap,3,35.195577,0.441447,1.0,101,100,0.003736,0.0,39838.587
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,roaring_bitmap,4,39.876059,0.569628,1.0,96,100,0.005966,0.0,40859.707
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,role_bitset,0,29.811633,0.633966,1.0,97,100,0.008073,0.0,40211.694
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,role_bitset,1,30.764247,0.3743,1.0,100,100,0.005645,0.0,42452.746
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,role_bitset,2,35.410484,0.571995,1.0,99,100,0.005248,0.0,41735.152
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,role_bitset,3,27.662474,0.226224,1.0,101,100,0.005809,0.0,39654.472
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,role_bitset,4,30.740909,0.074766,1.0,99,100,0.006637,0.0,40540.981
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,effective_view_id,0,29.964977,0.478706,1.0,101,100,0.005631,0.0,42455.447
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,effective_view_id,1,29.586007,0.492166,1.0,98,100,0.005223,0.0,37552.368
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,effective_view_id,2,23.762557,0.532097,1.0,102,100,0.006923,0.0,40029.619
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,effective_view_id,3,28.049109,0.541582,1.0,99,100,0.004866,0.0,42961.549
MS-MARCO-RBAC,8000000,8000000,0.0,10000,100,effective_view_id,4,25.776333,0.59146,1.0,98,100,0.006357,0.0,41739.168
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,short_sorted_vector,0,43.714415,0.447325,1.0,481,500,0.008594,0.0,40053.811
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,short_sorted_vector,1,49.870967,0.352787,1.0,513,500,0.006938,0.0,41904.971
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,short_sorted_vector,2,53.022364,0.10291,1.0,503,500,0.006616,0.0,41537.306
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,short_sorted_vector,3,46.891327,0.528979,1.0,503,500,0.006407,0.0,43142.362
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,short_sorted_vector,4,51.623108,0.034794,1.0,503,500,0.007552,0.0,37211.547
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,hash_set,0,44.450151,0.124326,1.0,478,500,0.009107,0.0,40520.15
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,hash_set,1,42.755384,0.571615,1.0,512,500,0.005386,0.0,40974.557
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,hash_set,2,42.200718,0.613198,1.0,503,500,0.006936,0.0,38436.232
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,hash_set,3,40.093083,0.410052,1.0,510,500,0.00273,0.0,43465.036
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,hash_set,4,41.825656,0.327411,1.0,502,500,0.003299,0.0,43578.548
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,roaring_bitmap,0,36.917392,0.297299,1.0,505,500,0.005621,0.0,41295.417
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,roaring_bitmap,1,33.216064,0.193775,1.0,500,500,0.00656,0.0,37287.444
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,roaring_bitmap,2,40.257461,0.680793,1.0,506,500,0.007596,0.0,41103.047
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,roaring_bitmap,3,36.619449,0.334099,1.0,504,500,0.009321,0.0,40754.836
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,roaring_bitmap,4,39.441954,0.347394,1.0,513,500,0.007983,0.0,39466.225
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,role_bitset,0,33.760834,0.209709,1.0,511,500,0.003772,0.0,40635.453
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,role_bitset,1,31.081343,0.083389,1.0,513,500,0.006989,0.0,41674.667
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,role_bitset,2,35.033506,0.030043,1.0,482,500,0.006273,0.0,41003.302
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,role_bitset,3,32.774847,0.329576,1.0,504,500,0.005455,0.0,42558.585
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,role_bitset,4,30.123839,0.302407,1.0,479,500,0.006731,0.0,39692.056
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,effective_view_id,0,22.797503,0.0,1.0,506,500,0.002062,0.0,41969.091
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,effective_view_id,1,28.969862,0.36718,1.0,520,500,0.007188,0.0,41521.819
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,effective_view_id,2,27.570443,0.674519,1.0,517,500,0.007842,0.0,41037.368
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,effective_view_id,3,23.384454,0.661149,1.0,500,500,0.00449,0.0,39816.125
MS-MARCO-RBAC,8000000,8000000,0.0,10000,500,effective_view_id,4,28.294037,0.143133,1.0,510,500,0.006727,0.0,40726.076
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,short_sorted_vector,0,47.623117,0.258891,1.0,10,10,0.003549,0.0,38071.981
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,short_sorted_vector,1,44.030217,0.386363,1.0,10,10,0.006838,0.0,39941.177
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,short_sorted_vector,2,47.384013,0.224412,1.0,10,10,0.005798,0.0,42258.361
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,short_sorted_vector,3,55.188818,0.486999,1.0,10,10,0.007477,0.0,39833.821
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,short_sorted_vector,4,50.67874,0.520791,1.0,10,10,0.006503,0.0,42549.795
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,hash_set,0,39.130763,0.513913,1.0,9,10,0.005132,0.0,43116.781
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,hash_set,1,38.140981,0.223897,1.0,10,10,0.006131,0.0,41638.687
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,hash_set,2,37.047252,0.681028,1.0,9,10,0.006906,0.0,42479.056
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,hash_set,3,45.251246,0.225351,1.0,10,10,0.005612,0.0,38382.281
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,hash_set,4,36.053943,0.562213,1.0,10,10,0.00518,0.0,40981.419
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,roaring_bitmap,0,36.785374,0.108615,1.0,10,10,0.005725,0.0,43181.489
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,roaring_bitmap,1,34.302788,0.282037,1.0,9,10,0.004484,0.0,44025.646
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,roaring_bitmap,2,36.740493,0.422156,1.0,10,10,0.00644,0.0,44894.457
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,roaring_bitmap,3,35.553884,0.635977,1.0,10,10,0.005745,0.0,40721.749
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,roaring_bitmap,4,36.950184,0.150145,1.0,9,10,0.008132,0.0,40197.772
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,role_bitset,0,29.313476,0.070553,1.0,10,10,0.004736,0.0,42589.716
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,role_bitset,1,27.72518,0.063865,1.0,9,10,0.005111,0.0,43602.12
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,role_bitset,2,28.402419,0.658994,1.0,9,10,0.006429,0.0,41669.412
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,role_bitset,3,27.453,0.128301,1.0,10,10,0.005204,0.0,40794.959
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,role_bitset,4,28.505887,0.493155,1.0,9,10,0.003897,0.0,41229.385
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,effective_view_id,0,20.0,0.55922,1.0,10,10,0.003819,0.0,40333.814
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,effective_view_id,1,20.903211,0.409299,1.0,10,10,0.007758,0.0,41063.29
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,effective_view_id,2,25.424357,0.584998,1.0,10,10,0.003052,0.0,40577.511
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,effective_view_id,3,23.094206,0.629611,1.0,10,10,0.003452,0.0,41030.957
MS-MARCO-RBAC,8000000,8000000,0.0,100000,10,effective_view_id,4,24.17218,0.421083,1.0,10,10,0.006012,0.0,43580.123
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,short_sorted_vector,0,48.586803,0.454518,1.0,49,50,0.006028,0.0,41215.185
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,short_sorted_vector,1,50.775015,0.242813,1.0,50,50,0.004285,0.0,42964.433
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,short_sorted_vector,2,54.030386,0.30017,1.0,47,50,0.007448,0.0,42284.341
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,short_sorted_vector,3,51.431423,0.392613,1.0,51,50,0.00783,0.0,40259.457
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,short_sorted_vector,4,57.113419,0.671868,1.0,52,50,0.005772,0.0,43097.819
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,hash_set,0,41.770452,0.28348,1.0,51,50,0.007263,0.0,41659.586
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,hash_set,1,37.478863,0.50893,1.0,51,50,0.004969,0.0,43413.561
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,hash_set,2,43.223893,0.274859,1.0,50,50,0.005062,0.0,40730.975
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,hash_set,3,40.855165,0.0,1.0,50,50,0.005789,0.0,38032.843
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,hash_set,4,39.804161,0.065005,1.0,49,50,0.006278,0.0,43327.682
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,roaring_bitmap,0,33.978592,0.138553,1.0,49,50,0.005375,0.0,39450.89
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,roaring_bitmap,1,31.033874,0.717404,1.0,51,50,0.008601,0.0,41053.205
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,roaring_bitmap,2,38.960485,0.818519,1.0,50,50,0.00581,0.0,42152.025
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,roaring_bitmap,3,39.791882,0.52099,1.0,52,50,0.00567,0.0,41856.654
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,roaring_bitmap,4,37.007944,0.641353,1.0,52,50,0.008151,0.0,41772.371
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,role_bitset,0,27.924012,0.379318,1.0,50,50,0.00602,0.0,38533.744
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,role_bitset,1,31.19082,0.482034,1.0,51,50,0.006541,0.0,41346.887
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,role_bitset,2,34.752929,0.678034,1.0,51,50,0.007705,0.0,43283.318
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,role_bitset,3,31.792954,0.259984,1.0,49,50,0.004899,0.0,43444.291
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,role_bitset,4,30.538914,0.476124,1.0,51,50,0.002189,0.0,42241.815
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,effective_view_id,0,26.653152,0.315985,1.0,50,50,0.004666,0.0,40318.672
MS-MARCO-RBAC,8000000,8000000,0.0,100000,50,effective_view_id,1,25.612044,0.309193,1.0,53,50,0.007243,0.0,39613.488
