dataset,N,N_indexed,index_type,authorized_set_id,comparison,seed_i,seed_j,drift10,recall_exact_i,recall_exact_j
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,2,5,0.004887,0.974689,0.974367
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,2,6,0.003175,0.977749,0.978936
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,2,7,0.002115,0.978226,0.976295
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,2,8,0.005623,0.977494,0.979672
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,2,9,0.004545,0.978447,0.978276
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,3,4,0.002939,0.980119,0.976894
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,3,5,0.00428,0.977887,0.978056
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,3,6,0.006287,0.980539,0.976382
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,3,7,0.006572,0.973413,0.975567
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,3,8,0.006315,0.979863,0.977788
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,3,9,0.006849,0.976526,0.976915
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,4,5,0.006691,0.981381,0.976696
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,4,6,0.006287,0.97551,0.98103
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,4,7,0.007889,0.980034,0.976895
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,4,8,0.006247,0.974554,0.976341
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,4,9,0.008467,0.977722,0.97704
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,5,6,0.003892,0.979441,0.984458
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,5,7,0.002997,0.980376,0.981256
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,5,8,0.003528,0.977141,0.976513
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,5,9,0.002425,0.979104,0.975445
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,6,7,0.005173,0.976926,0.979861
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,6,8,0.005077,0.977567,0.979255
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,6,9,0.006655,0.976406,0.977569
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,7,8,0.002597,0.978543,0.977008
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,7,9,0.002976,0.979447,0.978323
MS-MARCO-RBAC,8000000,8000000,HNSW,3,oracle_different_seed,8,9,0.005582,0.976118,0.979846
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_same_seed_rerun,0,0,0.0,0.977622,0.975577
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_same_seed_rerun,1,1,0.0,0.978086,0.979959
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_same_seed_rerun,2,2,0.0,0.978017,0.977649
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_same_seed_rerun,3,3,0.0,0.979729,0.977718
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_same_seed_rerun,4,4,0.0,0.977294,0.977516
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_same_seed_rerun,5,5,0.0,0.979315,0.976681
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_same_seed_rerun,6,6,0.0,0.980521,0.977321
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_same_seed_rerun,7,7,0.0,0.978572,0.977295
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_same_seed_rerun,8,8,0.0,0.975814,0.975904
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_same_seed_rerun,9,9,0.0,0.976819,0.976723
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,0,1,0.006161,0.978324,0.977592
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,0,2,0.00676,0.978565,0.977344
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,0,3,0.004542,0.979666,0.981016
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,0,4,0.007855,0.98,0.974832
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,0,5,0.003542,0.977255,0.980597
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,0,6,0.003876,0.976566,0.979248
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,0,7,0.004483,0.977199,0.980474
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,0,8,0.007557,0.977722,0.976783
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,0,9,0.010284,0.979941,0.97786
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,1,2,0.005671,0.979245,0.976687
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,1,3,0.003477,0.979435,0.978785
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,1,4,0.005361,0.978067,0.977724
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,1,5,0.004922,0.979454,0.977413
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,1,6,0.006464,0.977187,0.977356
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,1,7,0.006223,0.977781,0.97902
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,1,8,0.003422,0.976885,0.982102
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,1,9,0.007767,0.979926,0.977596
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,2,3,0.00313,0.980022,0.978188
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,2,4,0.005609,0.978535,0.977014
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,2,5,0.006725,0.979451,0.974644
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,2,6,0.002379,0.976219,0.979998
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,2,7,0.004305,0.978086,0.976449
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,2,8,0.002843,0.978273,0.975965
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,2,9,0.003977,0.978716,0.979119
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,3,4,0.003491,0.976076,0.979199
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,3,5,0.0005,0.977054,0.976902
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,3,6,0.005345,0.97893,0.976317
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,3,7,0.003764,0.975048,0.977283
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,3,8,0.00138,0.978835,0.97762
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,3,9,0.004525,0.978175,0.975772
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,4,5,0.0057,0.976609,0.979823
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,4,6,0.004638,0.97838,0.976133
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,4,7,0.000612,0.980118,0.975118
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,4,8,0.00477,0.977242,0.978047
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,4,9,0.002107,0.979367,0.977721
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,5,6,0.001816,0.975626,0.977504
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,5,7,0.002248,0.978966,0.980344
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,5,8,0.008334,0.976903,0.981443
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,5,9,0.005194,0.980195,0.974448
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,6,7,0.005576,0.977497,0.978066
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,6,8,0.002713,0.979598,0.979195
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,6,9,0.006552,0.978443,0.978594
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,7,8,0.004951,0.978721,0.978479
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,7,9,0.00393,0.977325,0.97777
MS-MARCO-RBAC,8000000,8000000,HNSW,4,oracle_different_seed,8,9,0.003665,0.978205,0.976522
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_same_seed_rerun,0,0,0.0,0.976676,0.977535
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_same_seed_rerun,1,1,0.0,0.975794,0.978247
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_same_seed_rerun,2,2,0.0,0.976657,0.980061
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_same_seed_rerun,3,3,0.0,0.980115,0.975365
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_same_seed_rerun,4,4,0.0,0.975863,0.977052
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_same_seed_rerun,5,5,0.0,0.978692,0.976541
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_same_seed_rerun,6,6,0.0,0.97968,0.977942
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_same_seed_rerun,7,7,0.0,0.977231,0.977565
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_same_seed_rerun,8,8,0.0,0.979131,0.976562
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_same_seed_rerun,9,9,0.0,0.97808,0.977607
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,0,1,0.004515,0.97611,0.981255
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,0,2,0.005411,0.981443,0.978988
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,0,3,0.002656,0.980042,0.976501
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,0,4,0.005054,0.974386,0.975905
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,0,5,0.004713,0.981533,0.979639
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,0,6,0.003866,0.981497,0.975241
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,0,7,0.005296,0.978886,0.979173
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,0,8,0.002122,0.980513,0.979749
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,0,9,0.006044,0.974713,0.976427
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,1,2,0.008696,0.978635,0.978541
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,1,3,0.001581,0.980139,0.977689
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,1,4,0.004272,0.976199,0.979432
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,1,5,0.007853,0.977192,0.977807
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,1,6,0.002109,0.981077,0.978095
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,1,7,0.004286,0.974376,0.977561
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,1,8,0.004564,0.9775,0.975431
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,1,9,0.001512,0.977876,0.977637
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,2,3,0.004517,0.977351,0.980238
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,2,4,0.004442,0.983894,0.97783
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,2,5,0.004026,0.975894,0.975568
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,2,6,0.007049,0.977882,0.974226
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,2,7,0.004003,0.97755,0.980244
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,2,8,0.007355,0.98061,0.977992
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,2,9,0.007627,0.97817,0.974927
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,3,4,0.0005,0.976067,0.978656
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,3,5,0.006269,0.98034,0.980741
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,3,6,0.004904,0.977737,0.979631
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,3,7,0.0005,0.978996,0.97619
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,3,8,0.002028,0.978359,0.979128
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,3,9,0.005955,0.975919,0.97788
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,4,5,0.006213,0.980027,0.978068
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,4,6,0.005344,0.977372,0.978093
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,4,7,0.004437,0.978723,0.975726
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,4,8,0.007691,0.978693,0.979182
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,4,9,0.003598,0.974161,0.9811
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,5,6,0.006196,0.974545,0.976607
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,5,7,0.003603,0.980353,0.975904
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,5,8,0.004259,0.978348,0.975923
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,5,9,0.00369,0.980987,0.981071
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,6,7,0.00278,0.978692,0.980374
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,6,8,0.006247,0.975889,0.979957
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,6,9,0.000578,0.974797,0.974103
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,7,8,0.001515,0.977436,0.976365
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,7,9,0.005145,0.979277,0.976258
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,0,oracle_different_seed,8,9,0.002014,0.973575,0.979705
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_same_seed_rerun,0,0,0.0,0.978105,0.975462
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_same_seed_rerun,1,1,0.0,0.97836,0.979229
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_same_seed_rerun,2,2,0.0,0.977838,0.975579
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_same_seed_rerun,3,3,0.0,0.97567,0.980134
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_same_seed_rerun,4,4,0.0,0.980689,0.978391
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_same_seed_rerun,5,5,0.0,0.976254,0.977687
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_same_seed_rerun,6,6,0.0,0.979265,0.975747
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_same_seed_rerun,7,7,0.0,0.977585,0.979416
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_same_seed_rerun,8,8,0.0,0.978899,0.975219
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_same_seed_rerun,9,9,0.0,0.979595,0.980611
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,0,1,0.002807,0.97746,0.975901
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,0,2,0.006917,0.978412,0.975145
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,0,3,0.004662,0.9772,0.97816
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,0,4,0.005602,0.978936,0.978797
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,0,5,0.002551,0.979903,0.975855
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,0,6,0.006926,0.977054,0.976852
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,0,7,0.003106,0.97933,0.974437
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,0,8,0.004345,0.979463,0.979178
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,0,9,0.004508,0.97912,0.98012
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,1,2,0.003122,0.980466,0.978933
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,1,3,0.006679,0.97838,0.976864
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,1,4,0.007424,0.9778,0.973712
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,1,5,0.005122,0.97977,0.977619
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,1,6,0.00126,0.979806,0.980324
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,1,7,0.004541,0.977127,0.976613
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,1,8,0.003654,0.978147,0.980173
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,1,9,0.006413,0.977497,0.978119
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,2,3,0.0027,0.982313,0.980134
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,2,4,0.003306,0.975243,0.977063
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,2,5,0.003278,0.97632,0.981365
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,2,6,0.003793,0.980067,0.980957
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,2,7,0.004494,0.976871,0.977963
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,2,8,0.00432,0.97744,0.976323
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,2,9,0.005257,0.975209,0.976881
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,3,4,0.003707,0.975198,0.980128
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,3,5,0.003358,0.976063,0.979881
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,3,6,0.007752,0.979595,0.979086
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,3,7,0.00219,0.981622,0.978019
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,3,8,0.003956,0.978087,0.978356
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,3,9,0.002056,0.97786,0.976959
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,4,5,0.003982,0.975205,0.979358
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,4,6,0.007124,0.979971,0.976299
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,4,7,0.003219,0.977723,0.980011
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,4,8,0.006755,0.976916,0.976617
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,4,9,0.002026,0.975235,0.981687
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,5,6,0.001742,0.980968,0.981238
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,5,7,0.005,0.97934,0.974238
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,5,8,0.004023,0.978747,0.979602
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,5,9,0.005095,0.977256,0.977572
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,6,7,0.003257,0.978087,0.977515
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,6,8,0.006176,0.976117,0.97782
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,6,9,0.000562,0.976325,0.978973
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,7,8,0.004444,0.976442,0.980731
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,7,9,0.004628,0.974046,0.975203
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,1,oracle_different_seed,8,9,0.00761,0.975771,0.976949
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_same_seed_rerun,0,0,0.0,0.978105,0.976567
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_same_seed_rerun,1,1,0.0,0.977103,0.980993
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_same_seed_rerun,2,2,0.0,0.978444,0.977164
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_same_seed_rerun,3,3,0.0,0.980211,0.977075
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_same_seed_rerun,4,4,0.0,0.979481,0.977936
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_same_seed_rerun,5,5,0.0,0.975818,0.977444
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_same_seed_rerun,6,6,0.0,0.978329,0.978532
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_same_seed_rerun,7,7,0.0,0.97878,0.979839
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_same_seed_rerun,8,8,0.0,0.976938,0.977812
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_same_seed_rerun,9,9,0.0,0.977345,0.978791
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,0,1,0.0051,0.979045,0.976846
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,0,2,0.002353,0.978465,0.977302
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,0,3,0.006772,0.973541,0.975095
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,0,4,0.00572,0.974633,0.98105
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,0,5,0.006983,0.975428,0.978178
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,0,6,0.005311,0.975294,0.977925
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,0,7,0.005366,0.978377,0.979413
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,0,8,0.00767,0.976565,0.977645
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,0,9,0.004274,0.978705,0.979737
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,1,2,0.004615,0.975907,0.978011
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,1,3,0.003905,0.979748,0.978045
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,1,4,0.003289,0.980725,0.977245
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,1,5,0.003969,0.98,0.97689
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,1,6,0.006758,0.977212,0.980577
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,1,7,0.006086,0.978403,0.97528
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,1,8,0.00568,0.977706,0.974293
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,1,9,0.007854,0.974513,0.981712
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,2,3,0.006151,0.982025,0.976649
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,2,4,0.004606,0.9788,0.980506
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,2,5,0.001872,0.977833,0.978938
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,2,6,0.004477,0.97623,0.97832
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,2,7,0.005394,0.978687,0.978639
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,2,8,0.005648,0.981714,0.976721
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,2,9,0.004935,0.981517,0.979097
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,3,4,0.001075,0.977753,0.974754
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,3,5,0.005306,0.977135,0.977943
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,3,6,0.004494,0.980091,0.979627
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,3,7,0.008732,0.979378,0.979083
MS-MARCO-RBAC,8000000,8000000,DiskANN/Vamana,2,oracle_different_seed,3,8,0.002388,0.9755,0.977059
