dataset,N,N_indexed,method,pattern,frac,seed,visited_total,visited_revoked,expanded_total,expanded_revoked,distance_eval_total,distance_eval_revoked,frontier_insert_total,frontier_insert_revoked,routing_trace_leakage,revoked_distance_eval_rate,revoked_expansion_rate,revoked_frontier_insert_rate
MS-MARCO-RBAC,8000000,8000000,Lethe,random,0.5,8,110925,13370,12353,0,67146,0,32351,0,0.06001571,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,random,0.5,9,123747,13928,14420,0,79414,0,40432,0,0.05398178,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.5,0,111069,12859,13086,0,69323,0,33748,0,0.05659124,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.5,1,118017,13337,14374,0,75160,0,36581,0,0.05463028,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.5,2,121343,14242,14172,0,76954,0,36822,0,0.05713002,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.5,3,124747,14063,14283,0,73687,0,37022,0,0.05631079,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.5,4,109054,12657,14213,0,69559,0,33213,0,0.05599476,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.5,5,110419,12151,14755,0,69780,0,35808,0,0.05265598,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.5,6,113047,13010,15506,0,72951,0,36157,0,0.05474184,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.5,7,116936,13732,12667,0,72984,0,32797,0,0.05833871,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.5,8,120439,14107,13525,0,71840,0,32665,0,0.05915654,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,random,0.5,9,117453,13372,12948,0,75241,0,35004,0,0.0555671,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.5,0,112296,15322,13198,3487,68568,12926,32655,7564,0.17333945,0.18851359,0.2642067,0.23163375
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.5,1,119115,16897,15026,3667,78323,14806,38726,8268,0.17372507,0.1890377,0.24404366,0.21349997
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.5,2,125045,18312,14565,3982,83210,15160,39183,9282,0.17837964,0.18218964,0.27339513,0.23688845
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.5,3,123572,16327,15668,3792,74145,13870,36352,8495,0.17011496,0.18706588,0.24202196,0.23368728
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.5,4,118271,15890,15868,3932,71676,13764,35825,8463,0.17401506,0.19203081,0.2477943,0.23623168
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.5,5,116391,15307,14438,3736,70951,12823,34937,8417,0.17017367,0.18073036,0.2587616,0.24091937
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.5,6,112729,16983,14502,3595,71866,13927,36384,8628,0.18316977,0.19379122,0.24789684,0.2371372
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.5,7,115010,15223,13176,3764,73143,12980,34856,8539,0.17150115,0.17746059,0.28567092,0.24497934
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.5,8,114594,14510,12560,3602,67633,12320,30407,7608,0.16892102,0.1821596,0.28678344,0.25020554
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,random,0.5,9,114887,16041,14696,3884,73967,13655,34938,8192,0.17515347,0.18460935,0.2642896,0.23447249
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.5,0,109727,0,14068,0,68295,0,34351,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.5,1,112007,0,13304,0,66261,0,33002,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.5,2,113125,0,13912,0,68734,0,33130,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.5,3,111957,0,14250,0,72386,0,35649,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.5,4,109436,0,14394,0,70935,0,36172,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.5,5,113734,0,11504,0,67518,0,32536,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.5,6,114490,0,14294,0,70914,0,37069,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.5,7,128417,0,15113,0,82289,0,36719,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.5,8,121371,0,15568,0,73683,0,37016,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,random,0.5,9,119870,0,13773,0,70094,0,35062,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.5,0,119405,13940,13810,1541,78057,5376,37305,3396,0.09756735,0.06887275,0.11158581,0.09103337
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.5,1,118976,14370,14707,1565,73095,5245,37468,3211,0.09986243,0.07175593,0.10641191,0.0856998
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.5,2,108795,13843,12394,1071,66123,3943,31664,2378,0.0969741,0.05963129,0.08641278,0.07510106
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.5,3,108104,12800,13708,1292,69576,4246,33620,2739,0.09367222,0.06102679,0.09425153,0.08146936
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.5,4,120910,14718,14441,1380,76132,5156,36880,3135,0.09819901,0.06772448,0.09556125,0.08500542
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.5,5,108947,12843,12791,1187,63700,4423,30942,2526,0.09695443,0.06943485,0.09279962,0.08163661
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.5,6,119463,15193,15243,1417,74352,5188,37797,3231,0.10139151,0.0697762,0.0929607,0.08548297
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.5,7,113436,13375,13822,1143,68749,4085,34641,2711,0.09240921,0.05941905,0.08269426,0.07825987
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.5,8,102520,12212,12550,1464,67058,5311,32324,3101,0.10299741,0.0792001,0.11665339,0.09593491
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,random,0.5,9,118971,14472,14671,1524,79900,5721,38361,3395,0.09968917,0.071602,0.1038784,0.08850134
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.5,0,111135,0,13452,0,67206,0,31839,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.5,1,118302,0,13711,0,71416,0,34005,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.5,2,113630,0,12229,0,69661,0,31442,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.5,3,113146,0,14532,0,70498,0,35736,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.5,4,116498,0,14799,0,73068,0,36380,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.5,5,109788,0,13062,0,64571,0,32181,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.5,6,119317,0,14429,0,76035,0,35160,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.5,7,114906,0,12667,0,66249,0,32628,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.5,8,117532,0,14084,0,72887,0,34913,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,random,0.5,9,123138,0,14982,0,77676,0,36976,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,ACORN,random,0.5,0,113757,13496,13580,1256,69012,4176,32600,2686,0.0944053,0.06051122,0.09248895,0.08239264
MS-MARCO-RBAC,8000000,8000000,ACORN,random,0.5,1,112018,13918,12372,900,65927,3615,29762,2155,0.09354823,0.05483338,0.07274491,0.07240777
MS-MARCO-RBAC,8000000,8000000,ACORN,random,0.5,2,112989,14008,15669,1486,69204,5282,35462,3406,0.10364129,0.07632507,0.09483694,0.09604647
MS-MARCO-RBAC,8000000,8000000,ACORN,random,0.5,3,110079,13911,11584,1056,68654,3817,30773,2333,0.09551314,0.05559763,0.09116022,0.07581321
MS-MARCO-RBAC,8000000,8000000,ACORN,random,0.5,4,110925,13217,13231,1296,68160,4525,33990,2656,0.09586136,0.06638791,0.09795178,0.07814063
MS-MARCO-RBAC,8000000,8000000,ACORN,random,0.5,5,117752,14763,13137,1201,76428,4295,36217,2679,0.09418808,0.05619668,0.09142118,0.07397079
MS-MARCO-RBAC,8000000,8000000,ACORN,random,0.5,6,107645,13533,12512,1137,65520,4178,31565,2543,0.09846623,0.06376679,0.09087276,0.08056392
MS-MARCO-RBAC,8000000,8000000,ACORN,random,0.5,7,118296,14974,14922,1355,76692,4791,35898,3047,0.09831657,0.06247066,0.09080552,0.08487938
MS-MARCO-RBAC,8000000,8000000,ACORN,random,0.5,8,117130,14267,12889,1250,69238,4267,34384,2742,0.09641287,0.06162801,0.09698192,0.07974639
MS-MARCO-RBAC,8000000,8000000,ACORN,random,0.5,9,119941,14373,15341,1002,74848,3897,37333,2421,0.08766159,0.05206552,0.06531517,0.06484879
MS-MARCO-RBAC,8000000,8000000,HoneyBee,random,0.5,0,109953,13507,13549,1181,68078,4642,32813,2808,0.09865727,0.06818649,0.0871651,0.08557584
MS-MARCO-RBAC,8000000,8000000,HoneyBee,random,0.5,1,115328,14438,13485,865,69781,3058,33664,1907,0.08726502,0.04382282,0.06414535,0.05664805
MS-MARCO-RBAC,8000000,8000000,HoneyBee,random,0.5,2,113861,12906,13228,984,70422,3891,35094,2238,0.08606436,0.05525262,0.07438766,0.06377158
MS-MARCO-RBAC,8000000,8000000,HoneyBee,random,0.5,3,121587,14846,14698,861,70655,3201,35587,1988,0.08615948,0.04530465,0.0585794,0.0558631
MS-MARCO-RBAC,8000000,8000000,HoneyBee,random,0.5,4,116624,14625,15190,954,68495,3561,34619,2167,0.09069587,0.0519892,0.06280448,0.06259568
MS-MARCO-RBAC,8000000,8000000,HoneyBee,random,0.5,5,122548,14377,13360,1104,74021,4249,36314,2611,0.09072745,0.05740263,0.08263473,0.07190064
MS-MARCO-RBAC,8000000,8000000,HoneyBee,random,0.5,6,112139,13951,14147,864,66219,3047,33374,1858,0.08730338,0.04601398,0.06107302,0.05567208
MS-MARCO-RBAC,8000000,8000000,HoneyBee,random,0.5,7,124413,15546,14317,1163,79523,3916,34601,2535,0.09159436,0.04924362,0.0812321,0.07326378
MS-MARCO-RBAC,8000000,8000000,HoneyBee,random,0.5,8,115686,13237,13266,944,68070,2952,31220,1908,0.08342461,0.04336712,0.07115935,0.06111467
MS-MARCO-RBAC,8000000,8000000,HoneyBee,random,0.5,9,115839,14285,13937,979,71887,3789,34667,2197,0.08991664,0.05270772,0.07024467,0.06337439
MS-MARCO-RBAC,8000000,8000000,SPFresh,random,0.5,0,113997,13995,11935,1693,67318,6618,30265,3982,0.11761179,0.09830952,0.1418517,0.13157112
MS-MARCO-RBAC,8000000,8000000,SPFresh,random,0.5,1,120745,14424,14718,2247,74833,8418,34953,5022,0.12277726,0.11249048,0.1526702,0.14367865
MS-MARCO-RBAC,8000000,8000000,SPFresh,random,0.5,2,116175,15001,15798,2083,76077,7930,37443,4933,0.12198718,0.1042365,0.13185213,0.13174692
MS-MARCO-RBAC,8000000,8000000,SPFresh,random,0.5,3,116580,14897,13956,2365,71859,7416,33334,4852,0.12527097,0.1032021,0.16946116,0.14555709
MS-MARCO-RBAC,8000000,8000000,SPFresh,random,0.5,4,107058,12992,12722,1954,65878,7042,32035,4133,0.11999008,0.10689456,0.1535922,0.12901514
MS-MARCO-RBAC,8000000,8000000,SPFresh,random,0.5,5,111268,12882,12968,2089,69665,7130,32266,4592,0.11802341,0.10234695,0.16108883,0.14231699
MS-MARCO-RBAC,8000000,8000000,SPFresh,random,0.5,6,121468,14708,14341,2106,75327,7874,35913,4769,0.11923546,0.10453091,0.14685168,0.13279314
MS-MARCO-RBAC,8000000,8000000,SPFresh,random,0.5,7,113500,14462,12102,1903,66844,6951,29976,4093,0.12322972,0.10398839,0.15724674,0.13654257
MS-MARCO-RBAC,8000000,8000000,SPFresh,random,0.5,8,110195,12953,14598,2151,70916,7058,33915,4273,0.11512298,0.0995262,0.14734895,0.12599145
MS-MARCO-RBAC,8000000,8000000,SPFresh,random,0.5,9,115172,14013,13419,2346,72011,8347,35386,5206,0.12675221,0.11591285,0.17482674,0.14712033
MS-MARCO-RBAC,8000000,8000000,Oracle,random,0.5,0,116184,0,14848,0,73428,0,36863,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,random,0.5,1,118455,0,15128,0,76225,0,37583,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,random,0.5,2,111156,0,14343,0,71212,0,34397,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,random,0.5,3,111926,0,13713,0,69041,0,32432,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,random,0.5,4,111547,0,13207,0,66318,0,32049,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,random,0.5,5,119320,0,15091,0,72229,0,36445,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,random,0.5,6,121630,0,13789,0,74837,0,35837,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,random,0.5,7,129598,0,16407,0,77974,0,39791,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,random,0.5,8,116011,0,14665,0,73799,0,35263,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Oracle,random,0.5,9,118486,0,14320,0,71871,0,34273,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,hub,0.0,0,109702,0,14047,0,69741,0,34939,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,hub,0.0,1,115496,0,13528,0,72423,0,32941,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,hub,0.0,2,118670,0,15369,0,74180,0,37735,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,hub,0.0,3,118683,0,13331,0,73806,0,35329,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,hub,0.0,4,116029,0,12371,0,65551,0,32304,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,hub,0.0,5,117061,0,14100,0,72965,0,35133,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,hub,0.0,6,119507,0,14430,0,73895,0,35844,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,hub,0.0,7,122684,0,12009,0,73994,0,33559,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,hub,0.0,8,109263,0,13003,0,66708,0,32161,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Tombstone,hub,0.0,9,113458,0,15451,0,74058,0,37183,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,hub,0.0,0,116980,0,14596,0,73621,0,34256,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,hub,0.0,1,110954,0,13462,0,68896,0,34762,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,hub,0.0,2,115705,0,12067,0,67604,0,31837,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,hub,0.0,3,112496,0,13187,0,73479,0,32124,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,hub,0.0,4,115325,0,13772,0,67937,0,32469,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,hub,0.0,5,120391,0,12473,0,67696,0,33527,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,hub,0.0,6,114652,0,13482,0,72050,0,32310,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,hub,0.0,7,117998,0,14617,0,71944,0,36304,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,hub,0.0,8,118970,0,14162,0,71768,0,35432,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Post-filter,hub,0.0,9,110277,0,13171,0,69752,0,33585,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,hub,0.0,0,123084,0,15876,0,76386,0,37705,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,hub,0.0,1,111878,0,13049,0,72145,0,34215,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,hub,0.0,2,115272,0,11478,0,68104,0,31088,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,hub,0.0,3,111074,0,13156,0,70458,0,34139,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,hub,0.0,4,123169,0,15708,0,79034,0,36411,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,hub,0.0,5,120987,0,13874,0,70994,0,32324,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,hub,0.0,6,115760,0,13672,0,70960,0,31756,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,hub,0.0,7,120020,0,14732,0,76888,0,36737,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,hub,0.0,8,115784,0,13064,0,69909,0,34409,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe,hub,0.0,9,115362,0,12268,0,69914,0,32497,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,hub,0.0,0,113419,0,13690,0,68363,0,32741,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,hub,0.0,1,105119,0,11411,0,64522,0,28952,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,hub,0.0,2,117133,0,12619,0,72742,0,33082,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,hub,0.0,3,119287,0,14574,0,73708,0,36555,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,hub,0.0,4,113495,0,14175,0,73531,0,36007,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,hub,0.0,5,122467,0,14116,0,73635,0,33463,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,hub,0.0,6,121175,0,17351,0,79155,0,41853,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,hub,0.0,7,107309,0,11171,0,65767,0,29783,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,hub,0.0,8,108039,0,13032,0,68240,0,32611,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-bypass,hub,0.0,9,110500,0,14590,0,73399,0,35985,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,hub,0.0,0,111737,0,11799,0,65895,0,31576,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,hub,0.0,1,111676,0,12926,0,68219,0,32235,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,hub,0.0,2,114247,0,14677,0,69159,0,33905,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,hub,0.0,3,119627,0,13869,0,72226,0,33789,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,hub,0.0,4,112269,0,13673,0,71613,0,32283,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,hub,0.0,5,117423,0,14633,0,71290,0,35132,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,hub,0.0,6,109438,0,12452,0,70255,0,34099,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,hub,0.0,7,117319,0,14034,0,72844,0,34481,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,hub,0.0,8,113084,0,14114,0,69410,0,34731,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Lethe-no-revaware-traversal,hub,0.0,9,120590,0,15065,0,76444,0,36585,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,hub,0.0,0,126457,0,15767,0,80451,0,39336,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,hub,0.0,1,119949,0,15114,0,74163,0,37344,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,hub,0.0,2,118333,0,13968,0,70913,0,33159,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,hub,0.0,3,122016,0,15866,0,77725,0,39962,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,hub,0.0,4,115139,0,13582,0,70056,0,34449,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,hub,0.0,5,106214,0,12354,0,63637,0,31178,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,hub,0.0,6,110614,0,12121,0,66994,0,31572,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,hub,0.0,7,116493,0,15398,0,73359,0,35705,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,hub,0.0,8,110294,0,12569,0,66127,0,33441,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Physical-delete,hub,0.0,9,111331,0,10868,0,68113,0,31118,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,hub,0.0,0,115537,0,14005,0,72348,0,34035,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,hub,0.0,1,117581,0,14055,0,71641,0,32860,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,hub,0.0,2,117109,0,13839,0,70455,0,35360,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,hub,0.0,3,108271,0,11022,0,63256,0,28603,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,hub,0.0,4,119805,0,15065,0,77565,0,36600,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,hub,0.0,5,109103,0,13437,0,70264,0,31974,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,hub,0.0,6,113878,0,12376,0,70247,0,32353,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,hub,0.0,7,110303,0,12077,0,69145,0,32814,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,hub,0.0,8,108781,0,12371,0,67170,0,31526,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Periodic-rebuild,hub,0.0,9,114127,0,12445,0,63614,0,30930,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,hub,0.0,0,111461,0,13547,0,67711,0,33562,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,hub,0.0,1,114912,0,12033,0,68610,0,31171,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,hub,0.0,2,114078,0,13102,0,72569,0,33708,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,hub,0.0,3,117594,0,12940,0,71016,0,36166,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,hub,0.0,4,107028,0,12033,0,63631,0,30514,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,hub,0.0,5,109219,0,13480,0,71327,0,32395,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,hub,0.0,6,107794,0,13951,0,68237,0,32492,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,hub,0.0,7,111522,0,13492,0,69424,0,32801,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,hub,0.0,8,122050,0,14745,0,73834,0,36847,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,Per-role-index,hub,0.0,9,115163,0,12695,0,73240,0,33760,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,ACORN,hub,0.0,0,110818,0,13662,0,68398,0,32685,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,ACORN,hub,0.0,1,110264,0,12800,0,62800,0,28804,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,ACORN,hub,0.0,2,114622,0,14969,0,71237,0,35096,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,ACORN,hub,0.0,3,115277,0,15220,0,76060,0,37629,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,ACORN,hub,0.0,4,113787,0,14271,0,74242,0,35710,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,ACORN,hub,0.0,5,116479,0,12370,0,70010,0,32441,0,0.0,0.0,0.0,0.0
MS-MARCO-RBAC,8000000,8000000,ACORN,hub,0.0,6,109991,0,12570,0,69747,0,33200,0,0.0,0.0,0.0,0.0
