dataset,N,N_indexed,method,user_type,frac,seed,topk_drift_before_after,recall_before,recall_after,route_trace_drift_before_after,latency_delta_ms,distance_computation_delta_rate,expanded_nodes_delta_rate
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.4,9,0.002609,0.978138,0.979321,0.002218,0.021374,0.001966,0.002385
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.5,0,0.014616,0.975519,0.976111,0.012697,0.014637,0.002,0.002837
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.5,1,0.013845,0.976006,0.976179,0.012321,0.015082,0.00203,0.001977
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.5,2,0.012061,0.977465,0.976616,0.007532,0.008185,0.001874,0.000589
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.5,3,0.013603,0.973513,0.979216,0.009545,0.005918,0.002932,0.001332
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.5,4,0.01696,0.974653,0.9772,0.013444,0.004307,0.002358,0.001622
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.5,5,0.013676,0.976051,0.978854,0.010763,0.013318,0.001602,0.002014
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.5,6,0.016386,0.978892,0.977396,0.013541,0.014724,0.004372,0.001445
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.5,7,0.014916,0.976546,0.977892,0.012287,0.015044,0.0,0.002898
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.5,8,0.010367,0.977779,0.975396,0.008671,0.028414,0.001921,0.003349
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.5,9,0.015961,0.975938,0.976391,0.012767,0.019237,0.003382,0.002591
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.5,0,0.003536,0.975454,0.978333,0.002487,0.017826,0.001926,0.000392
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.5,1,0.005678,0.980111,0.976266,0.004795,0.021246,0.0,0.001873
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.5,2,0.003442,0.977736,0.976818,0.003037,0.01187,0.001197,0.003497
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.5,3,0.00157,0.97798,0.975366,0.001687,0.006075,0.001911,0.002916
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.5,4,0.00236,0.975338,0.979983,0.000738,0.008366,0.002318,0.002072
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.5,5,0.005739,0.97415,0.977214,0.005735,0.016816,0.000366,0.001608
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.5,6,0.002122,0.977651,0.976536,0.002953,0.022439,0.002614,0.001535
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.5,7,0.003917,0.978075,0.97661,0.00344,0.00858,0.000267,0.000786
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.5,8,0.002903,0.975655,0.97685,0.003523,0.0093,0.001138,0.0
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.5,9,0.004542,0.975287,0.976362,0.003019,0.027396,0.001788,0.00136
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.5,0,0.004004,0.976391,0.9764,0.002561,0.016862,0.001752,0.003202
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.5,1,0.002192,0.976135,0.975092,0.000974,0.007934,0.001453,0.000909
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.5,2,0.002895,0.977714,0.976829,0.001745,0.008117,0.001584,0.003673
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.5,3,0.001028,0.975208,0.976656,0.002146,0.013207,0.00196,0.00361
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.5,4,0.003364,0.974408,0.975355,0.001968,0.026308,0.00159,0.001851
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.5,5,0.002774,0.979004,0.978487,0.002234,0.010651,0.00145,0.002593
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.5,6,0.002135,0.977883,0.976567,0.002166,0.019271,0.00039,0.00242
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.5,7,0.002737,0.975671,0.974707,0.003973,0.009455,0.001043,0.002556
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.5,8,0.000864,0.974705,0.975795,0.0,0.006333,0.001333,0.000202
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.5,9,0.001849,0.97836,0.980032,0.003398,0.017356,0.00269,0.001272
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.5,0,0.003485,0.976011,0.976369,0.002508,0.023482,0.002219,0.001833
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.5,1,0.002227,0.974479,0.976439,0.001284,0.015762,0.000541,0.002435
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.5,2,0.002677,0.97739,0.978348,0.003148,0.013736,0.002709,0.0
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.5,3,0.002507,0.976914,0.977648,0.002088,0.019014,0.003817,0.002253
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.5,4,0.005036,0.976519,0.977141,0.004309,0.012819,0.001784,0.001919
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.5,5,0.004327,0.97795,0.976062,0.003686,0.008826,0.001557,0.002967
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.5,6,0.001651,0.975426,0.97658,0.00097,0.011275,0.001962,0.001617
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.5,7,0.00425,0.976555,0.97567,0.001619,0.018909,0.001701,0.002737
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.5,8,0.002582,0.975282,0.978961,0.002254,0.010671,0.002928,0.003175
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.5,9,0.002101,0.977342,0.979609,0.003914,0.019423,0.002789,0.00218
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.1,0,0.002952,0.978439,0.979149,0.002392,0.031248,0.002635,0.001963
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.1,1,0.0102,0.976688,0.97705,0.008696,0.012727,0.003823,0.001346
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.1,2,0.006699,0.976805,0.975832,0.005616,0.01235,0.001494,0.003238
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.1,3,0.007799,0.976298,0.974346,0.005424,0.014316,0.002518,0.001063
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.1,4,0.00622,0.977837,0.975777,0.00661,0.019326,0.001841,0.000283
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.1,5,0.007922,0.97807,0.977203,0.006487,0.019334,0.001386,0.0
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.1,6,0.008091,0.976594,0.977247,0.007033,0.012292,0.001701,0.001704
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.1,7,0.005184,0.978374,0.97817,0.004113,0.017436,0.001702,0.001499
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.1,8,0.006538,0.979298,0.978641,0.006044,0.008103,0.001375,0.003091
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.1,9,0.008866,0.977535,0.977179,0.006189,0.018387,0.0,0.004007
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.1,0,0.001348,0.977719,0.977428,0.0015,0.010919,0.001947,0.002757
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.1,1,0.001418,0.977798,0.979177,0.001565,0.004908,0.001691,0.00155
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.1,2,0.001823,0.976288,0.979,0.002255,0.015933,0.004256,0.0
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.1,3,0.002734,0.975649,0.978565,0.002146,0.008955,0.00212,0.001653
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.1,4,0.002148,0.9782,0.975876,0.00114,0.011202,0.001278,0.001534
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.1,5,0.002928,0.975998,0.979113,0.002451,0.014585,0.000435,0.000923
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.1,6,0.002015,0.97411,0.977146,0.00224,0.009739,0.002486,0.000528
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.1,7,0.00122,0.97554,0.975867,0.0,0.008437,0.001196,0.00186
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.1,8,0.00033,0.976228,0.977519,0.000273,0.026273,0.003209,0.000869
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.1,9,0.002181,0.976316,0.977117,0.002447,0.003118,0.003026,0.0
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.1,0,0.002779,0.974918,0.978663,0.00217,0.017239,0.001048,0.001854
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.1,1,0.001431,0.976757,0.973553,0.00228,0.020038,0.002332,0.002397
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.1,2,0.002829,0.979608,0.976235,0.001628,0.002628,0.002496,0.001582
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.1,3,0.002846,0.97779,0.976088,0.0,0.017194,0.003069,0.001599
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.1,4,0.002278,0.977313,0.975889,0.001001,0.014465,0.001902,0.002599
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.1,5,0.001777,0.977077,0.977732,0.0024,0.024269,0.002027,0.002773
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.1,6,0.002184,0.979182,0.976527,0.0,0.019178,0.003824,0.002482
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.1,7,0.000473,0.979045,0.975541,0.000542,0.016176,0.002618,0.00202
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.1,8,0.001762,0.973853,0.97775,0.002964,0.015592,0.002265,0.003562
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.1,9,0.002627,0.974513,0.974441,0.005597,0.013929,0.000321,0.001837
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.1,0,0.001512,0.978483,0.976146,0.002532,0.013225,0.002812,0.002074
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.1,1,0.002308,0.976226,0.975231,0.003047,0.009122,0.001977,0.002838
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.1,2,0.001486,0.975249,0.976355,0.002061,0.011989,0.003822,0.002917
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.1,3,0.001403,0.976983,0.975727,0.001025,0.014166,0.00384,0.001885
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.1,4,0.00186,0.980628,0.979773,0.000892,0.015898,0.002984,0.002355
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.1,5,0.001804,0.976933,0.980428,0.000714,0.007631,0.001939,0.003388
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.1,6,8.7e-05,0.975086,0.974417,0.000693,0.005202,0.000701,0.002137
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.1,7,0.003628,0.979198,0.978511,0.002174,0.010954,0.000371,0.002091
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.1,8,0.00136,0.979468,0.975653,0.0,0.006892,0.002028,5.1e-05
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.1,9,0.001704,0.978537,0.977637,0.001378,0.012445,0.000936,0.001986
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.2,0,0.011118,0.977282,0.975829,0.010724,0.007844,0.000693,0.00191
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.2,1,0.008603,0.974873,0.97434,0.006666,0.006252,0.002084,0.002186
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.2,2,0.00677,0.973856,0.97609,0.00657,0.015445,0.00225,0.000888
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.2,3,0.009288,0.974055,0.976832,0.006848,0.011437,0.001671,0.001592
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.2,4,0.012181,0.976886,0.976884,0.010355,0.014837,0.0,0.002328
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.2,5,0.008225,0.97837,0.974515,0.006736,0.010785,0.003765,0.002042
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.2,6,0.010601,0.975318,0.977892,0.009273,0.022176,0.00317,0.0008
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.2,7,0.011569,0.977008,0.976798,0.008015,0.010561,0.001382,0.002027
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.2,8,0.008779,0.976373,0.977012,0.007115,0.016005,0.002836,0.000442
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.2,9,0.009945,0.97469,0.977522,0.007096,0.018283,0.003122,0.001275
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.2,0,0.002951,0.97327,0.978912,0.002409,0.008885,0.001764,0.000442
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.2,1,0.002361,0.976326,0.975798,0.002184,0.012212,0.000606,0.003073
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.2,2,0.000835,0.974751,0.976554,0.00309,0.013228,0.00439,0.002635
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.2,3,0.001484,0.975052,0.975476,0.001163,0.012063,0.000512,0.001583
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.2,4,0.002116,0.977359,0.975026,0.002551,0.017606,0.003464,0.002632
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.2,5,0.003051,0.975944,0.97746,0.003208,0.01492,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.2,6,0.00216,0.977124,0.979573,0.000856,0.011659,0.001048,0.002121
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.2,7,0.002209,0.978993,0.975962,0.001959,0.0196,0.000762,0.000551
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.2,8,0.003606,0.976746,0.977638,0.002288,0.018524,0.001755,0.001815
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.2,9,0.003775,0.976503,0.976587,0.003806,0.006657,0.00205,0.001213
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.2,0,0.001373,0.974133,0.973716,0.000116,0.011468,0.00156,0.002344
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.2,1,0.000171,0.976906,0.97535,0.00094,0.011873,0.001525,0.003562
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.2,2,0.001829,0.976902,0.978827,0.002074,0.022323,0.001441,0.001913
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.2,3,0.001919,0.975753,0.9769,0.001977,0.014085,0.001237,0.002858
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.2,4,0.002896,0.97701,0.976479,0.002849,0.014112,0.002691,0.001452
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.2,5,0.00102,0.975916,0.97598,0.001842,0.012008,0.002568,0.002535
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.2,6,0.00012,0.975676,0.97502,0.000785,0.019171,0.002286,0.002039
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.2,7,0.001489,0.978791,0.976941,0.0,0.011555,0.001107,0.000907
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.2,8,0.003296,0.977683,0.976595,0.003088,0.024916,0.00145,0.003111
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.2,9,0.00206,0.974685,0.975624,0.00111,0.018425,0.003015,0.00198
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.2,0,0.002698,0.979047,0.977955,0.004091,0.015097,0.001539,0.001105
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.2,1,0.002265,0.977618,0.980112,1.3e-05,0.008299,0.0,0.003358
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.2,2,0.000434,0.977486,0.975387,0.000585,0.016146,0.001299,0.002012
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.2,3,0.002207,0.975686,0.977062,0.002511,0.021898,0.001616,0.001849
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.2,4,0.000748,0.974767,0.978056,0.000709,0.011045,0.002163,0.002325
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.2,5,0.000395,0.976493,0.977595,0.003522,0.020085,0.00418,0.001117
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.2,6,0.001915,0.977438,0.978519,0.000939,0.010793,0.002338,0.001238
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.2,7,0.000778,0.977703,0.977594,0.0,0.020192,0.001423,0.002471
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.2,8,0.001816,0.976112,0.977504,0.002331,0.020954,0.00238,0.002821
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.2,9,0.002034,0.978975,0.977672,0.001702,0.0208,0.003033,0.001308
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.3,0,0.012337,0.977508,0.978839,0.008313,0.00674,0.001128,0.002824
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.3,1,0.01327,0.979179,0.974908,0.008917,0.016385,0.000988,0.003054
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.3,2,0.009264,0.976657,0.976565,0.006877,0.017654,0.001544,0.003768
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.3,3,0.011258,0.980104,0.978471,0.010345,0.018711,0.002458,0.001464
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.3,4,0.009411,0.976977,0.976302,0.006907,0.012076,0.001683,0.00229
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.3,5,0.011386,0.979036,0.975596,0.009163,0.019059,0.002665,0.002181
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.3,6,0.007867,0.979187,0.976966,0.006568,0.005643,0.001689,0.003569
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.3,7,0.011996,0.978211,0.978483,0.010475,0.004761,0.003821,0.002791
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.3,8,0.009552,0.977659,0.976314,0.00666,0.02175,0.002559,0.002589
LegalBench-RAG,1200000,1200000,Lethe,revoked_user,0.3,9,0.012552,0.980079,0.976675,0.010442,0.0162,0.001305,0.003576
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.3,0,0.001567,0.97784,0.975309,0.001919,0.015865,0.003361,0.003898
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.3,1,0.002024,0.976606,0.977344,0.001662,0.013519,0.001243,0.0017
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.3,2,0.002448,0.977549,0.977097,0.001392,0.018571,0.00292,0.001821
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.3,3,0.001387,0.977487,0.97869,0.001604,0.007942,0.0018,0.003153
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.3,4,0.002025,0.976091,0.977615,0.002638,0.0093,0.003156,0.002706
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.3,5,0.001494,0.976681,0.978042,0.002594,0.012313,0.00247,0.001406
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.3,6,0.001985,0.9766,0.97768,0.000655,0.010194,0.003734,0.0
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.3,7,0.003068,0.977494,0.978151,0.000948,0.011325,0.001508,0.003177
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.3,8,0.001614,0.975235,0.980021,0.0,0.007274,0.001476,0.00062
LegalBench-RAG,1200000,1200000,Lethe,same_role_still_authorized,0.3,9,0.002543,0.973607,0.977782,0.001175,0.020859,0.002937,0.002381
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.3,0,0.002181,0.976719,0.976539,0.0,0.022798,0.002844,0.002405
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.3,1,0.00248,0.975498,0.977327,0.001515,0.006709,0.000251,0.003511
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.3,2,0.003832,0.976043,0.97736,0.002458,0.021579,0.003287,0.001619
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.3,3,0.001943,0.977639,0.9778,0.001772,0.005559,0.001614,0.003638
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.3,4,0.003505,0.976967,0.97581,0.000588,0.024361,0.000531,0.002413
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.3,5,0.002217,0.976252,0.975961,0.001186,0.010216,0.003712,0.002516
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.3,6,0.001964,0.976904,0.976153,0.0,0.015991,0.002219,0.001744
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.3,7,0.002521,0.977581,0.976833,0.001578,0.004498,0.002109,0.000885
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.3,8,0.003184,0.975159,0.976867,0.001225,0.003987,0.000943,0.001758
LegalBench-RAG,1200000,1200000,Lethe,different_role_still_authorized,0.3,9,0.002208,0.975627,0.977893,0.00174,0.01312,0.003123,0.001331
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.3,0,0.003554,0.976886,0.975732,0.00395,0.013328,0.002385,0.002521
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.3,1,0.004018,0.979124,0.978001,0.002982,0.025758,0.002437,0.001684
LegalBench-RAG,1200000,1200000,Lethe,ancestor_descendant_still_authorized,0.3,2,0.002425,0.974733,0.97673,0.001171,0.009558,0.00233,0.0016
