dataset,N,N_indexed,roles,users,shared_fraction,exception_rate,base_graph_bytes,vector_store_bytes,predicate_table_bytes,exception_bitmap_bytes,reverse_adjacency_bytes,bypass_overlay_bytes,key_metadata_bytes,audit_log_metadata_bytes,alignment_padding_bytes,total_lethe_bytes,per_role_index_bytes,per_user_index_bytes,memory_ratio_vs_shared,memory_ratio_vs_per_role,memory_ratio_vs_per_user
MS-MARCO-RBAC,8000000,8000000,10,10000,0.2,0.01,45232128000,31662489599,293176657,104033894,8322711552,776183316,135696384,47041413,104727220,55015698436,343764172800,398042726400000,1.0,0.16003907,0.0001382156
MS-MARCO-RBAC,8000000,8000000,10,10000,0.2,0.05,45232128000,31662489599,304032368,158312448,8322711552,805131878,135696384,54278553,112253846,55124545029,343764172800,398042726400000,1.0,0.1603557,0.000138489
MS-MARCO-RBAC,8000000,8000000,10,10000,0.2,0.1,45232128000,31662489599,317602006,226160640,8322711552,841317580,135696384,63324979,121662128,55260603269,343764172800,398042726400000,1.0,0.16075149,0.0001388308
MS-MARCO-RBAC,8000000,8000000,10,10000,0.2,0.2,45232128000,31662489599,344741283,361857024,8322711552,913688985,135696384,81417830,140478694,55532719752,343764172800,398042726400000,1.0,0.16154307,0.0001395145
MS-MARCO-RBAC,8000000,8000000,10,10000,0.2,0.5,45232128000,31662489599,426159113,768946176,8322711552,1130803200,135696384,135696384,196928389,56349069198,343764172800,398042726400000,1.0,0.16391781,0.0001415654
MS-MARCO-RBAC,8000000,8000000,10,10000,0.5,0.0,45232128000,31662489599,290462729,90464256,8594104320,1243883520,135696384,45232128,140840551,55772811888,370903449600,398042726400000,1.0,0.15037016,0.0001401177
MS-MARCO-RBAC,8000000,8000000,10,10000,0.5,0.01,45232128000,31662489599,293176657,104033894,8594104320,1261976371,135696384,47041413,143590664,55811747703,370903449600,398042726400000,1.0,0.15047514,0.0001402155
MS-MARCO-RBAC,8000000,8000000,10,10000,0.5,0.05,45232128000,31662489599,304032368,158312448,8594104320,1334347776,135696384,54278553,154591118,55967490967,370903449600,398042726400000,1.0,0.15089504,0.0001406067
MS-MARCO-RBAC,8000000,8000000,10,10000,0.5,0.1,45232128000,31662489599,317602006,226160640,8594104320,1424812032,135696384,63324979,168341684,56162170045,370903449600,398042726400000,1.0,0.15141992,0.0001410958
MS-MARCO-RBAC,8000000,8000000,10,10000,0.5,0.2,45232128000,31662489599,344741283,361857024,8594104320,1605740544,135696384,81417830,195842818,56551528203,370903449600,398042726400000,1.0,0.15246967,0.000142074
MS-MARCO-RBAC,8000000,8000000,10,10000,0.5,0.5,45232128000,31662489599,426159113,768946176,8594104320,2148526080,135696384,135696384,278346220,57719602677,370903449600,398042726400000,1.0,0.15561894,0.0001450086
MS-MARCO-RBAC,8000000,8000000,10,10000,0.8,0.0,45232128000,31662489599,290462729,90464256,8865497088,1718820864,135696384,45232128,178835538,56557136987,398042726400,398042726400000,1.0,0.14208811,0.0001420881
MS-MARCO-RBAC,8000000,8000000,10,10000,0.8,0.01,45232128000,31662489599,293176657,104033894,8865497088,1747769425,135696384,47041413,182454108,56607796969,398042726400,398042726400000,1.0,0.14221538,0.0001422154
MS-MARCO-RBAC,8000000,8000000,10,10000,0.8,0.05,45232128000,31662489599,304032368,158312448,8865497088,1863563673,135696384,54278553,196928389,56810436903,398042726400,398042726400000,1.0,0.14272447,0.0001427245
MS-MARCO-RBAC,8000000,8000000,10,10000,0.8,0.1,45232128000,31662489599,317602006,226160640,8865497088,2008306483,135696384,63324979,215021241,57063736821,398042726400,398042726400000,1.0,0.14336083,0.0001433608
MS-MARCO-RBAC,8000000,8000000,10,10000,0.8,0.2,45232128000,31662489599,344741283,361857024,8865497088,2297792102,135696384,81417830,251206943,57570336654,398042726400,398042726400000,1.0,0.14463356,0.0001446336
MS-MARCO-RBAC,8000000,8000000,10,10000,0.8,0.5,45232128000,31662489599,426159113,768946176,8865497088,3166248960,135696384,135696384,359764050,59090136155,398042726400,398042726400000,1.0,0.14845174,0.0001484517
MS-MARCO-RBAC,8000000,8000000,10,10000,0.95,0.0,45232128000,31662489599,290462729,90464256,9001193472,1956289536,135696384,45232128,197833032,56949299537,411612364799,398042726400000,1.0,0.13835663,0.0001430733
MS-MARCO-RBAC,8000000,8000000,10,10000,0.95,0.01,45232128000,31662489599,293176657,104033894,9001193472,1990665953,135696384,47041413,201885831,57005821604,411612364799,398042726400000,1.0,0.13849395,0.0001432153
MS-MARCO-RBAC,8000000,8000000,10,10000,0.95,0.05,45232128000,31662489599,304032368,158312448,9001193472,2128171622,135696384,54278553,218097025,57231909872,411612364799,398042726400000,1.0,0.13904322,0.0001437833
MS-MARCO-RBAC,8000000,8000000,10,10000,0.95,0.1,45232128000,31662489599,317602006,226160640,9001193472,2300053708,135696384,63324979,238361019,57514520208,411612364799,398042726400000,1.0,0.13972982,0.0001444933
MS-MARCO-RBAC,8000000,8000000,10,10000,0.95,0.2,45232128000,31662489599,344741283,361857024,9001193472,2643817881,135696384,81417830,278889005,58079740879,411612364799,398042726400000,1.0,0.141103,0.0001459133
MS-MARCO-RBAC,8000000,8000000,10,10000,0.95,0.5,45232128000,31662489599,426159113,768946176,9001193472,3675110400,135696384,135696384,400472965,59775402894,411612364799,398042726400000,1.0,0.14522256,0.0001501733
MS-MARCO-RBAC,8000000,8000000,10,100000,0.2,0.0,45232128000,31662489599,290462729,90464256,8322711552,768946176,135696384,45232128,102845563,54988486788,343764172800,3980427264000000,1.0,0.15995991,1.38147e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.2,0.01,45232128000,31662489599,293176657,104033894,8322711552,776183316,135696384,47041413,104727220,55015698436,343764172800,3980427264000000,1.0,0.16003907,1.38216e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.2,0.05,45232128000,31662489599,304032368,158312448,8322711552,805131878,135696384,54278553,112253846,55124545029,343764172800,3980427264000000,1.0,0.1603557,1.38489e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.2,0.1,45232128000,31662489599,317602006,226160640,8322711552,841317580,135696384,63324979,121662128,55260603269,343764172800,3980427264000000,1.0,0.16075149,1.38831e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.2,0.2,45232128000,31662489599,344741283,361857024,8322711552,913688985,135696384,81417830,140478694,55532719752,343764172800,3980427264000000,1.0,0.16154307,1.39514e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.2,0.5,45232128000,31662489599,426159113,768946176,8322711552,1130803200,135696384,135696384,196928389,56349069198,343764172800,3980427264000000,1.0,0.16391781,1.41565e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.5,0.0,45232128000,31662489599,290462729,90464256,8594104320,1243883520,135696384,45232128,140840551,55772811888,370903449600,3980427264000000,1.0,0.15037016,1.40118e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.5,0.01,45232128000,31662489599,293176657,104033894,8594104320,1261976371,135696384,47041413,143590664,55811747703,370903449600,3980427264000000,1.0,0.15047514,1.40215e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.5,0.05,45232128000,31662489599,304032368,158312448,8594104320,1334347776,135696384,54278553,154591118,55967490967,370903449600,3980427264000000,1.0,0.15089504,1.40607e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.5,0.1,45232128000,31662489599,317602006,226160640,8594104320,1424812032,135696384,63324979,168341684,56162170045,370903449600,3980427264000000,1.0,0.15141992,1.41096e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.5,0.2,45232128000,31662489599,344741283,361857024,8594104320,1605740544,135696384,81417830,195842818,56551528203,370903449600,3980427264000000,1.0,0.15246967,1.42074e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.5,0.5,45232128000,31662489599,426159113,768946176,8594104320,2148526080,135696384,135696384,278346220,57719602677,370903449600,3980427264000000,1.0,0.15561894,1.45009e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.8,0.0,45232128000,31662489599,290462729,90464256,8865497088,1718820864,135696384,45232128,178835538,56557136987,398042726400,3980427264000000,1.0,0.14208811,1.42088e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.8,0.01,45232128000,31662489599,293176657,104033894,8865497088,1747769425,135696384,47041413,182454108,56607796969,398042726400,3980427264000000,1.0,0.14221538,1.42215e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.8,0.05,45232128000,31662489599,304032368,158312448,8865497088,1863563673,135696384,54278553,196928389,56810436903,398042726400,3980427264000000,1.0,0.14272447,1.42724e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.8,0.1,45232128000,31662489599,317602006,226160640,8865497088,2008306483,135696384,63324979,215021241,57063736821,398042726400,3980427264000000,1.0,0.14336083,1.43361e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.8,0.2,45232128000,31662489599,344741283,361857024,8865497088,2297792102,135696384,81417830,251206943,57570336654,398042726400,3980427264000000,1.0,0.14463356,1.44634e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.8,0.5,45232128000,31662489599,426159113,768946176,8865497088,3166248960,135696384,135696384,359764050,59090136155,398042726400,3980427264000000,1.0,0.14845174,1.48452e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.95,0.0,45232128000,31662489599,290462729,90464256,9001193472,1956289536,135696384,45232128,197833032,56949299537,411612364799,3980427264000000,1.0,0.13835663,1.43073e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.95,0.01,45232128000,31662489599,293176657,104033894,9001193472,1990665953,135696384,47041413,201885831,57005821604,411612364799,3980427264000000,1.0,0.13849395,1.43215e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.95,0.05,45232128000,31662489599,304032368,158312448,9001193472,2128171622,135696384,54278553,218097025,57231909872,411612364799,3980427264000000,1.0,0.13904322,1.43783e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.95,0.1,45232128000,31662489599,317602006,226160640,9001193472,2300053708,135696384,63324979,238361019,57514520208,411612364799,3980427264000000,1.0,0.13972982,1.44493e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.95,0.2,45232128000,31662489599,344741283,361857024,9001193472,2643817881,135696384,81417830,278889005,58079740879,411612364799,3980427264000000,1.0,0.141103,1.45913e-05
MS-MARCO-RBAC,8000000,8000000,10,100000,0.95,0.5,45232128000,31662489599,426159113,768946176,9001193472,3675110400,135696384,135696384,400472965,59775402894,411612364799,3980427264000000,1.0,0.14522256,1.50173e-05
MS-MARCO-RBAC,8000000,8000000,50,1000,0.2,0.0,45232128000,31662489599,360531620,90464256,8322711552,768946176,135696384,45232128,108451074,55064161190,1718820864000,39804272640000,1.0,0.03203601,0.0013833731
MS-MARCO-RBAC,8000000,8000000,50,1000,0.2,0.01,45232128000,31662489599,363245548,104033894,8322711552,776183316,135696384,47041413,110332731,55091372838,1718820864000,39804272640000,1.0,0.03205184,0.0013840568
MS-MARCO-RBAC,8000000,8000000,50,1000,0.2,0.05,45232128000,31662489599,374101258,158312448,8322711552,805131878,135696384,54278553,117859357,55200219430,1718820864000,39804272640000,1.0,0.03211517,0.0013867913
MS-MARCO-RBAC,8000000,8000000,50,1000,0.2,0.1,45232128000,31662489599,387670897,226160640,8322711552,841317580,135696384,63324979,127267640,55336277672,1718820864000,39804272640000,1.0,0.03219433,0.0013902095
MS-MARCO-RBAC,8000000,8000000,50,1000,0.2,0.2,45232128000,31662489599,414810173,361857024,8322711552,913688985,135696384,81417830,146084205,55608394153,1718820864000,39804272640000,1.0,0.03235264,0.0013970459
MS-MARCO-RBAC,8000000,8000000,50,1000,0.2,0.5,45232128000,31662489599,496228004,768946176,8322711552,1130803200,135696384,135696384,202533901,56424743601,1718820864000,39804272640000,1.0,0.03282759,0.0014175549
MS-MARCO-RBAC,8000000,8000000,50,1000,0.5,0.0,45232128000,31662489599,360531620,90464256,8594104320,1243883520,135696384,45232128,146446062,55848486290,1854517248000,39804272640000,1.0,0.03011484,0.0014030777
MS-MARCO-RBAC,8000000,8000000,50,1000,0.5,0.01,45232128000,31662489599,363245548,104033894,8594104320,1261976371,135696384,47041413,149196175,55887422105,1854517248000,39804272640000,1.0,0.03013583,0.0014040559
MS-MARCO-RBAC,8000000,8000000,50,1000,0.5,0.05,45232128000,31662489599,374101258,158312448,8594104320,1334347776,135696384,54278553,160196629,56043165368,1854517248000,39804272640000,1.0,0.03021981,0.0014079686
MS-MARCO-RBAC,8000000,8000000,50,1000,0.5,0.1,45232128000,31662489599,387670897,226160640,8594104320,1424812032,135696384,63324979,173947196,56237844448,1854517248000,39804272640000,1.0,0.03032479,0.0014128595
MS-MARCO-RBAC,8000000,8000000,50,1000,0.5,0.2,45232128000,31662489599,414810173,361857024,8594104320,1605740544,135696384,81417830,201448330,56627202605,1854517248000,39804272640000,1.0,0.03053474,0.0014226413
MS-MARCO-RBAC,8000000,8000000,50,1000,0.5,0.5,45232128000,31662489599,496228004,768946176,8594104320,2148526080,135696384,135696384,283951731,57795277079,1854517248000,39804272640000,1.0,0.03116459,0.0014519868
MS-MARCO-RBAC,8000000,8000000,50,1000,0.8,0.0,45232128000,31662489599,360531620,90464256,8865497088,1718820864,135696384,45232128,184441049,56632811389,1990213632000,39804272640000,1.0,0.02845564,0.0014227822
MS-MARCO-RBAC,8000000,8000000,50,1000,0.8,0.01,45232128000,31662489599,363245548,104033894,8865497088,1747769425,135696384,47041413,188059620,56683471372,1990213632000,39804272640000,1.0,0.0284811,0.0014240549
MS-MARCO-RBAC,8000000,8000000,50,1000,0.8,0.05,45232128000,31662489599,374101258,158312448,8865497088,1863563673,135696384,54278553,202533901,56886111305,1990213632000,39804272640000,1.0,0.02858292,0.0014291459
MS-MARCO-RBAC,8000000,8000000,50,1000,0.8,0.1,45232128000,31662489599,387670897,226160640,8865497088,2008306483,135696384,63324979,220626752,57139411223,1990213632000,39804272640000,1.0,0.02871019,0.0014355095
MS-MARCO-RBAC,8000000,8000000,50,1000,0.8,0.2,45232128000,31662489599,414810173,361857024,8865497088,2297792102,135696384,81417830,256812454,57646011055,1990213632000,39804272640000,1.0,0.02896474,0.0014482368
MS-MARCO-RBAC,8000000,8000000,50,1000,0.8,0.5,45232128000,31662489599,496228004,768946176,8865497088,3166248960,135696384,135696384,365369561,59165810557,1990213632000,39804272640000,1.0,0.02972837,0.0014864186
MS-MARCO-RBAC,8000000,8000000,50,1000,0.95,0.0,45232128000,31662489599,360531620,90464256,9001193472,1956289536,135696384,45232128,203438543,57024973939,2058061823999,39804272640000,1.0,0.0277081,0.0014326345
MS-MARCO-RBAC,8000000,8000000,50,1000,0.95,0.01,45232128000,31662489599,363245548,104033894,9001193472,1990665953,135696384,47041413,207491342,57081496006,2058061823999,39804272640000,1.0,0.02773556,0.0014340545
MS-MARCO-RBAC,8000000,8000000,50,1000,0.95,0.05,45232128000,31662489599,374101258,158312448,9001193472,2128171622,135696384,54278553,223702536,57307584273,2058061823999,39804272640000,1.0,0.02784541,0.0014397345
MS-MARCO-RBAC,8000000,8000000,50,1000,0.95,0.1,45232128000,31662489599,387670897,226160640,9001193472,2300053708,135696384,63324979,243966530,57590194610,2058061823999,39804272640000,1.0,0.02798273,0.0014468345
MS-MARCO-RBAC,8000000,8000000,50,1000,0.95,0.2,45232128000,31662489599,414810173,361857024,9001193472,2643817881,135696384,81417830,284494516,58155415280,2058061823999,39804272640000,1.0,0.02825737,0.0014610345
MS-MARCO-RBAC,8000000,8000000,50,1000,0.95,0.5,45232128000,31662489599,496228004,768946176,9001193472,3675110400,135696384,135696384,406078477,59851077297,2058061823999,39804272640000,1.0,0.02908128,0.0015036345
MS-MARCO-RBAC,8000000,8000000,50,10000,0.2,0.0,45232128000,31662489599,360531620,90464256,8322711552,768946176,135696384,45232128,108451074,55064161190,1718820864000,398042726400000,1.0,0.03203601,0.0001383373
MS-MARCO-RBAC,8000000,8000000,50,10000,0.2,0.01,45232128000,31662489599,363245548,104033894,8322711552,776183316,135696384,47041413,110332731,55091372838,1718820864000,398042726400000,1.0,0.03205184,0.0001384057
MS-MARCO-RBAC,8000000,8000000,50,10000,0.2,0.05,45232128000,31662489599,374101258,158312448,8322711552,805131878,135696384,54278553,117859357,55200219430,1718820864000,398042726400000,1.0,0.03211517,0.0001386791
MS-MARCO-RBAC,8000000,8000000,50,10000,0.2,0.1,45232128000,31662489599,387670897,226160640,8322711552,841317580,135696384,63324979,127267640,55336277672,1718820864000,398042726400000,1.0,0.03219433,0.0001390209
MS-MARCO-RBAC,8000000,8000000,50,10000,0.2,0.2,45232128000,31662489599,414810173,361857024,8322711552,913688985,135696384,81417830,146084205,55608394153,1718820864000,398042726400000,1.0,0.03235264,0.0001397046
MS-MARCO-RBAC,8000000,8000000,50,10000,0.2,0.5,45232128000,31662489599,496228004,768946176,8322711552,1130803200,135696384,135696384,202533901,56424743601,1718820864000,398042726400000,1.0,0.03282759,0.0001417555
MS-MARCO-RBAC,8000000,8000000,50,10000,0.5,0.0,45232128000,31662489599,360531620,90464256,8594104320,1243883520,135696384,45232128,146446062,55848486290,1854517248000,398042726400000,1.0,0.03011484,0.0001403078
MS-MARCO-RBAC,8000000,8000000,50,10000,0.5,0.01,45232128000,31662489599,363245548,104033894,8594104320,1261976371,135696384,47041413,149196175,55887422105,1854517248000,398042726400000,1.0,0.03013583,0.0001404056
MS-MARCO-RBAC,8000000,8000000,50,10000,0.5,0.05,45232128000,31662489599,374101258,158312448,8594104320,1334347776,135696384,54278553,160196629,56043165368,1854517248000,398042726400000,1.0,0.03021981,0.0001407969
MS-MARCO-RBAC,8000000,8000000,50,10000,0.5,0.1,45232128000,31662489599,387670897,226160640,8594104320,1424812032,135696384,63324979,173947196,56237844448,1854517248000,398042726400000,1.0,0.03032479,0.0001412859
MS-MARCO-RBAC,8000000,8000000,50,10000,0.5,0.2,45232128000,31662489599,414810173,361857024,8594104320,1605740544,135696384,81417830,201448330,56627202605,1854517248000,398042726400000,1.0,0.03053474,0.0001422641
MS-MARCO-RBAC,8000000,8000000,50,10000,0.5,0.5,45232128000,31662489599,496228004,768946176,8594104320,2148526080,135696384,135696384,283951731,57795277079,1854517248000,398042726400000,1.0,0.03116459,0.0001451987
MS-MARCO-RBAC,8000000,8000000,50,10000,0.8,0.0,45232128000,31662489599,360531620,90464256,8865497088,1718820864,135696384,45232128,184441049,56632811389,1990213632000,398042726400000,1.0,0.02845564,0.0001422782
MS-MARCO-RBAC,8000000,8000000,50,10000,0.8,0.01,45232128000,31662489599,363245548,104033894,8865497088,1747769425,135696384,47041413,188059620,56683471372,1990213632000,398042726400000,1.0,0.0284811,0.0001424055
MS-MARCO-RBAC,8000000,8000000,50,10000,0.8,0.05,45232128000,31662489599,374101258,158312448,8865497088,1863563673,135696384,54278553,202533901,56886111305,1990213632000,398042726400000,1.0,0.02858292,0.0001429146
MS-MARCO-RBAC,8000000,8000000,50,10000,0.8,0.1,45232128000,31662489599,387670897,226160640,8865497088,2008306483,135696384,63324979,220626752,57139411223,1990213632000,398042726400000,1.0,0.02871019,0.0001435509
